2805.283,-349.49
2805.298,-332.28
2805.314,-354.52
2805.330,-342.02
2805.336,-338.95
2805.352,-350.32
2805.352,-335.25
2805.368,-338.14
2805.383,-344.86
2805.383,-323.98
2805.399,-334.00
2805.414,-352.18
2805.430,-377.45
2805.437,-357.15
2805.452,-337.71
2805.452,-351.75
2805.468,-346.51
2805.485,-333.63
2805.494,-338.39
2805.494,-351.49
2805.510,-347.58
2805.526,-364.74
2805.537,-370.20
2805.537,-361.73
2805.553,-339.84
2805.568,-314.96
2805.584,-342.59
2805.584,-364.40
2805.601,-348.35
2805.617,-353.15
2805.617,-368.49
2805.637,-344.22
2805.637,-318.49
2805.653,-323.17
2805.668,-341.67
2805.684,-341.07
2805.684,-357.76
2805.700,-358.75
2805.715,-351.87
2805.715,-333.67
2805.737,-329.93
2805.737,-347.34
2805.753,-347.22
2805.769,-332.14
2805.784,-344.72
2805.784,-322.78
2805.800,-306.49
2805.816,-322.94
2805.816,-335.37
2805.838,-322.80
2805.838,-324.82
2805.853,-348.05
2805.869,-354.25
2805.869,-340.90
2805.885,-347.19
2805.900,-336.80
2805.916,-328.35
2805.928,-348.32
2805.938,-356.07
2805.938,-358.17
2805.954,-348.66
2805.969,-329.68
2805.969,-349.91
2805.985,-355.50
2806.001,-343.63
2806.016,-318.32
2806.016,-331.42
2806.038,-340.92
2806.038,-323.00
2806.054,-322.32
2806.070,-338.18
2806.070,-336.64
2806.085,-329.68
2806.101,-338.67
2806.116,-333.75
2806.116,-345.12
2806.139,-346.26
2806.139,-358.89
2806.154,-351.85
2806.170,-338.93
2806.170,-360.08
2806.186,-347.34
2806.201,-342.47
2806.201,-339.78
2806.217,-324.40
2806.233,-326.92
2806.239,-365.82
2806.255,-377.65
2806.270,-366.45
2806.270,-337.36
2806.286,-349.21
2806.302,-357.85
2806.302,-358.02
2806.317,-354.91
2806.333,-342.59
2806.339,-345.95
2806.355,-355.89
2806.370,-344.56
2806.370,-316.93
2806.386,-327.99
2806.402,-331.62
2806.402,-329.45
2806.417,-334.44
2806.433,-320.26
2806.439,-323.12
2806.455,-329.40
2806.470,-349.59
2806.470,-358.64
2806.486,-362.54
2806.502,-329.04
2806.502,-334.78
2806.517,-349.86
2806.533,-363.03
2806.539,-349.72
2806.555,-356.87
2806.571,-361.38
2806.571,-360.73
2806.586,-336.69
2806.602,-316.70
2806.602,-348.68
2806.618,-379.71
2806.633,-350.29
2806.640,-356.26
2806.656,-353.55
2806.656,-343.36
2806.679,-357.76
2806.679,-346.51
2806.695,-343.25
2806.711,-369.29
2806.711,-367.66
2806.726,-355.39
2806.740,-353.52
2806.756,-323.67
2806.756,-332.00
2806.771,-324.50
2806.787,-320.55
2806.803,-329.64
2806.803,-354.88
2806.818,-349.30
2806.834,-330.92
2806.840,-337.99
2806.855,-337.72
2806.855,-345.60
2806.871,-332.65
2806.887,-335.65
2806.902,-346.96
2806.902,-336.32
2806.918,-323.06
2806.934,-335.13
2806.940,-333.41
2806.958,-315.28
2806.969,-332.77
2806.974,-339.07
2806.990,-331.22
2806.990,-338.66
2807.005,-335.08
2807.021,-331.75
2807.021,-348.03
2807.040,-368.98
2807.056,-376.19
2807.056,-348.32
2807.072,-313.20
2807.087,-345.69
2807.103,-345.79
2807.103,-362.38
2807.118,-350.44
2807.134,-334.68
2807.141,-328.83
2807.156,-314.07
2807.156,-325.53
2807.172,-342.56
2807.188,-337.18
2807.188,-335.98
2807.203,-333.23
2807.219,-339.27
2807.234,-343.19
2807.241,-352.32
2807.257,-360.68
2807.257,-350.15
2807.272,-352.08
2807.288,-358.28
2807.288,-340.50
2807.304,-330.50
2807.319,-359.37
2807.335,-348.56
2807.341,-367.58
2807.357,-384.56
2807.357,-340.69
2807.373,-340.86
2807.388,-354.51
2807.388,-347.95
2807.404,-349.27
2807.420,-351.07
2807.420,-354.50
2807.442,-339.87
2807.442,-332.45
2807.457,-346.32
2807.473,-343.98
2807.489,-324.11
2807.489,-348.16
2807.504,-351.02
2807.520,-325.94
2807.520,-335.61
2807.542,-325.63
2807.542,-349.03
2807.558,-369.95
2807.574,-369.44
2807.589,-362.51
2807.589,-352.59
2807.605,-333.30
2807.620,-315.50
2807.620,-342.12
2807.643,-341.60
2807.643,-340.99
2807.658,-340.87
2807.674,-344.47
2807.689,-350.61
2807.689,-357.24
2807.705,-331.79
2807.721,-314.40
2807.721,-349.55
2807.743,-361.21
2807.743,-342.42
2807.759,-353.78
2807.774,-337.60
2807.774,-313.76
2807.790,-301.09
2807.805,-322.11
2807.821,-304.45
2807.821,-305.31
2807.843,-330.67
2807.843,-336.72
2807.859,-342.40
2807.875,-334.61
2807.875,-339.69
2807.890,-344.85
2807.906,-330.65
2807.922,-339.13
2807.922,-339.23
2807.944,-351.64
2807.944,-365.00
2807.959,-372.69
2807.975,-346.98
2807.975,-337.78
2807.991,-342.27
2808.006,-338.91
2808.006,-371.83
2808.022,-362.37
2808.044,-355.19
2808.044,-356.47
2808.059,-335.80
2808.075,-337.82
2808.075,-347.65
2808.091,-352.19
2808.106,-333.50
2808.106,-346.50
2808.122,-335.51
2808.138,-322.03
2808.144,-352.81
2808.160,-322.18
2808.175,-323.64
2808.175,-349.95
2808.191,-331.62
2808.207,-315.29
2808.207,-329.55
2808.222,-354.35
2808.238,-338.14
2808.244,-332.26
2808.260,-362.26
2808.275,-347.46
2808.275,-365.41
2808.291,-366.65
2808.307,-353.97
2808.307,-342.14
2808.322,-338.37
2808.338,-319.50
2808.344,-315.84
2808.360,-324.48
2808.376,-320.76
2808.376,-341.19
2808.391,-366.02
2808.407,-358.87
2808.407,-348.34
2808.423,-341.32
2808.438,-346.10
2808.445,-329.06
2808.461,-332.24
2808.461,-349.99
2808.476,-347.09
2808.492,-344.16
2808.507,-364.68
2808.507,-357.77
2808.523,-354.92
2808.539,-357.04
2808.545,-358.77
2808.561,-351.81
2808.561,-362.57
2808.577,-348.34
2808.592,-345.46
2808.608,-352.78
2808.608,-343.43
2808.623,-351.19
2808.639,-348.69
2808.646,-315.96
2808.662,-318.73
2808.670,-324.75
2808.686,-337.30
2808.686,-333.94
2808.701,-339.78
2808.717,-346.56
2808.717,-361.12
2808.732,-372.95
2808.746,-374.48
2808.762,-372.75
2808.762,-356.57
2808.777,-362.87
2808.793,-369.34
2808.793,-340.55
2808.809,-330.59
2808.824,-344.90
2808.840,-340.17
2808.847,-327.81
2808.862,-330.46
2808.862,-333.37
2808.878,-333.20
2808.894,-341.40
2808.894,-353.16
2808.909,-362.39
2808.925,-351.41
2808.940,-345.56
2808.947,-358.25
2808.963,-352.11
2808.963,-322.65
2808.978,-350.70
2808.994,-358.27
2808.994,-344.35
2809.010,-373.89
2809.025,-359.28
2809.025,-329.39
2809.047,-346.29
2809.047,-351.29
2809.063,-348.02
2809.079,-357.38
2809.094,-364.48
2809.094,-354.83
2809.110,-353.73
2809.126,-350.30
2809.126,-363.17
2809.148,-357.98
2809.148,-358.34
2809.163,-314.54
2809.179,-308.31
2809.195,-325.50
2809.195,-341.43
2809.210,-318.71
2809.226,-346.88
2809.226,-347.25
2809.248,-345.94
2809.248,-339.11
2809.264,-343.49
2809.279,-349.88
2809.295,-345.97
2809.295,-360.10
2809.311,-342.15
2809.326,-343.76
2809.326,-351.19
2809.348,-339.96
2809.348,-348.23
2809.364,-362.18
2809.380,-355.53
2809.395,-329.41
2809.395,-341.60
2809.411,-335.46
2809.427,-347.56
2809.427,-337.17
2809.449,-329.78
2809.449,-353.71
2809.465,-357.87
2809.480,-342.25
2809.480,-340.75
2809.496,-346.26
2809.511,-342.33
2809.527,-350.32
2809.527,-335.90
2809.549,-334.37
2809.549,-352.00
2809.565,-322.10
2809.581,-320.13
2809.581,-341.84
2809.596,-355.09
2809.612,-356.01
2809.627,-341.06
2809.627,-354.44
2809.650,-364.36
2809.650,-366.57
2809.665,-348.22
2809.681,-339.00
2809.681,-338.23
2809.697,-343.06
2809.712,-351.79
2809.728,-345.34
2809.728,-350.92
2809.744,-356.29
2809.750,-374.09
2809.765,-390.19
2809.781,-344.16
2809.789,-331.90
2809.797,-340.31
2809.813,-355.13
2809.813,-358.43
2809.828,-355.54
2809.844,-330.70
2809.850,-350.17
2809.866,-346.13
2809.881,-330.63
2809.881,-349.53
2809.897,-341.73
2809.913,-341.56
2809.913,-345.40
2809.928,-349.80
2809.944,-339.85
2809.950,-327.72
2809.966,-325.88
2809.982,-343.50
2809.982,-351.31
2809.997,-337.37
2810.013,-358.01
2810.013,-354.08
2810.029,-328.38
2810.044,-312.18
2810.050,-332.77
2810.066,-352.25
2810.082,-341.14
2810.082,-319.28
2810.097,-333.99
2810.113,-337.18
2810.113,-343.47
2810.128,-356.31
2810.144,-345.85
2810.151,-339.24
2810.166,-364.07
2810.166,-362.04
2810.182,-327.07
2810.198,-334.17
2810.213,-342.82
2810.213,-342.08
2810.229,-333.38
2810.244,-362.11
2810.251,-335.26
2810.267,-342.58
2810.267,-361.16
2810.282,-348.37
2810.298,-338.14
2810.314,-345.38
2810.314,-335.05
2810.329,-336.53
2810.345,-346.00
2810.351,-334.87
2810.367,-316.69
2810.367,-337.77
2810.383,-340.32
2810.398,-321.62
2810.398,-341.02
2810.414,-352.59
2810.430,-336.93
2810.445,-344.92
2810.452,-345.05
2810.468,-338.89
2810.468,-322.97
2810.491,-341.87
2810.502,-356.94
2810.504,-361.55
2810.519,-355.75
2810.535,-337.65
2810.535,-325.77
2810.552,-338.59
2810.568,-341.97
2810.568,-351.89
2810.583,-343.74
2810.599,-343.65
2810.599,-327.81
2810.615,-336.60
2810.630,-337.06
2810.646,-349.68
2810.652,-342.23
2810.668,-333.78
2810.677,-334.95
2810.677,-359.70
2810.693,-353.60
2810.708,-332.48
2810.724,-337.57
2810.724,-343.20
2810.739,-346.82
2810.753,-348.74
2810.768,-335.65
2810.768,-318.68
2810.784,-319.05
2810.799,-319.91
2810.799,-329.84
2810.815,-346.88
2810.831,-363.11
2810.831,-377.98
2810.853,-374.53
2810.853,-367.66
2810.869,-334.89
2810.884,-328.48
2810.900,-329.96
2810.900,-341.69
2810.915,-332.08
2810.931,-340.79
2810.931,-349.11
2810.956,-360.08
2810.966,-379.74
2810.976,-344.36
2810.987,-325.03
2810.995,-312.76
2811.007,-318.44
2811.017,-325.83
2811.028,-332.82
2811.038,-345.05
2811.056,-332.78
2811.066,-316.19
2811.078,-332.83
2811.089,-345.81
2811.099,-360.23
2811.109,-370.17
2811.119,-336.45
2811.129,-306.72
2811.140,-304.39
2811.150,-317.29
2811.160,-316.78
2811.170,-328.61
2811.189,-339.60
2811.199,-345.66
2811.209,-340.78
2811.221,-330.56
2811.231,-320.64
2811.241,-363.09
2811.251,-371.41
2811.261,-351.32
2811.271,-332.08
2811.282,-336.85
2811.300,-343.55
2811.310,-341.45
2811.321,-359.91
2811.333,-352.09
2811.344,-332.80
2811.354,-365.41
2811.364,-350.09
2811.375,-339.62
2811.386,-323.51
2811.397,-331.23
2811.407,-348.54
2811.417,-350.76
2811.428,-354.18
2811.438,-357.47
2811.449,-349.63
2811.459,-343.36
2811.470,-366.60
2811.488,-373.00
2811.498,-334.52
2811.510,-341.66
2811.521,-352.78
2811.529,-340.98
2811.541,-351.62
2811.552,-355.76
2811.562,-325.88
2811.573,-315.75
2811.583,-333.38
2811.593,-345.03
2811.604,-344.60
2811.614,-340.14
2811.624,-344.58
2811.643,-327.56
2811.653,-359.46
2811.665,-343.24
2811.676,-324.18
2811.687,-324.63
2811.697,-350.04
2811.708,-340.05
2811.716,-353.20
2811.728,-363.93
2811.738,-354.66
2811.748,-359.84
2811.759,-358.40
2811.769,-357.14
2811.787,-349.26
2811.797,-357.59
2811.808,-352.28
2811.820,-375.52
2811.831,-363.05
2811.841,-359.71
2811.851,-347.61
2811.862,-352.04
2811.872,-349.83
2811.883,-347.45
2811.893,-332.07
2811.903,-334.39
2811.914,-355.84
2811.924,-340.12
2811.942,-347.70
2811.953,-361.97
2811.963,-354.80
2811.975,-334.63
2811.986,-331.14
2811.997,-339.00
2812.007,-357.36
2812.018,-351.15
2812.028,-325.67
2812.039,-314.74
2812.049,-337.25
2812.060,-363.34
2812.070,-363.23
2812.080,-360.22
2812.091,-354.97
2812.101,-346.86
2812.119,-352.57
2812.129,-335.01
2812.140,-300.17
2812.152,-289.01
2812.162,-320.09
2812.173,-317.84
2812.183,-331.71
2812.194,-348.79
2812.204,-340.62
2812.214,-356.90
2812.225,-357.49
2812.235,-315.16
2812.246,-296.57
2812.256,-280.90
2812.275,-284.21
2812.285,-315.11
2812.296,-300.46
2812.306,-310.93
2812.319,-293.71
2812.329,-264.08
2812.339,-268.10
2812.350,-289.87
2812.360,-290.85
2812.371,-309.15
2812.381,-304.47
2812.392,-300.87
2812.402,-303.54
2812.412,-284.79
2812.423,-287.70
2812.433,-325.57
2812.452,-315.66
2812.462,-321.11
2812.473,-308.78
2812.484,-289.33
2812.495,-305.45
2812.506,-293.31
2812.517,-283.58
2812.528,-308.32
2812.540,-326.99
2812.551,-308.46
2812.562,-292.04
2812.573,-280.30
2812.584,-293.01
2812.595,-296.37
2812.606,-281.20
2812.617,-288.50
2812.628,-280.46
2812.639,-236.69
2812.650,-258.69
2812.661,-227.28
2812.673,-221.36
2812.683,-240.12
2812.695,-227.66
2812.706,-244.67
2812.717,-236.66
2812.728,-230.61
2812.739,-243.95
2812.750,-260.95
2812.761,-255.97
2812.772,-254.68
2812.783,-268.80
2812.794,-273.58
2812.805,-266.80
2812.817,-282.66
2812.828,-287.79
2812.840,-287.95
2812.849,-279.81
2812.861,-274.36
2812.872,-290.83
2812.883,-301.24
2812.894,-282.03
2812.905,-285.26
2812.917,-275.56
2812.928,-259.75
2812.939,-284.11
2812.950,-303.71
2812.961,-275.05
2812.972,-263.08
2812.983,-259.60
2812.994,-285.63
2813.005,-302.03
2813.016,-274.23
2813.028,-252.41
2813.039,-231.50
2813.050,-209.07
2813.061,-233.79
2813.072,-232.58
2813.082,-237.40
2813.093,-247.63
2813.105,-238.95
2813.116,-260.85
2813.127,-269.73
2813.138,-245.17
2813.149,-241.26
2813.160,-260.54
2813.171,-261.59
2813.182,-259.61
2813.193,-277.62
2813.204,-292.00
2813.215,-266.28
2813.226,-236.10
2813.238,-218.44
2813.249,-218.79
2813.260,-224.33
2813.272,-230.73
2813.282,-250.50
2813.294,-285.14
2813.305,-288.41
2813.315,-280.57
2813.326,-273.52
2813.338,-255.97
2813.349,-250.77
2813.360,-283.08
2813.371,-297.26
2813.382,-292.43
2813.394,-269.64
2813.405,-269.17
2813.416,-260.57
2813.427,-256.07
2813.438,-274.37
2813.449,-246.65
2813.460,-221.89
2813.471,-220.22
2813.473,-242.12
2813.489,-242.23
2813.505,-225.28
2813.505,-235.81
2813.526,-235.58
2813.526,-224.20
2813.542,-200.36
2813.557,-197.16
2813.557,-208.47
2813.573,-220.42
2813.588,-220.53
2813.604,-233.49
2813.604,-216.94
2813.626,-185.41
2813.626,-177.09
2813.641,-160.13
2813.657,-170.71
2813.657,-176.77
2813.673,-161.64
2813.688,-176.41
2813.688,-164.92
2813.704,-154.81
2813.720,-198.17
2813.726,-183.60
2813.742,-180.98
2813.757,-206.68
2813.757,-197.78
2813.773,-198.54
2813.789,-220.63
2813.789,-193.04
2813.804,-156.97
2813.820,-198.37
2813.826,-161.62
2813.842,-148.49
2813.858,-215.84
2813.858,-199.39
2813.873,-157.50
2813.889,-155.52
2813.889,-179.14
2813.904,-192.24
2813.920,-185.06
2813.926,-171.89
2813.942,-184.51
2813.958,-201.01
2813.958,-198.13
2813.973,-202.70
2813.989,-187.48
2813.989,-146.79
2814.004,-157.44
2814.020,-174.51
2814.026,-206.06
2814.042,-194.56
2814.057,-199.86
2814.057,-190.35
2814.073,-208.87
2814.089,-225.57
2814.089,-218.06
2814.104,-208.80
2814.120,-205.23
2814.126,-212.01
2814.142,-216.33
2814.157,-190.57
2814.169,-163.24
2814.179,-214.52
2814.184,-227.92
2814.199,-219.63
2814.199,-225.69
2814.215,-210.68
2814.226,-232.38
2814.242,-217.12
2814.242,-219.95
2814.258,-231.39
2814.273,-208.54
2814.289,-210.44
2814.289,-211.29
2814.304,-232.18
2814.320,-228.31
2814.327,-259.10
2814.342,-264.09
2814.342,-229.29
2814.358,-206.32
2814.374,-213.48
2814.389,-225.60
2814.389,-219.47
2814.405,-206.70
2814.420,-215.49
2814.427,-228.46
2814.443,-252.65
2814.443,-250.19
2814.458,-220.62
2814.474,-196.93
2814.489,-231.82
2814.489,-252.55
2814.505,-243.39
2814.521,-233.32
2814.527,-223.69
2814.543,-229.40
2814.543,-235.04
2814.559,-236.89
2814.574,-210.63
2814.574,-205.85
2814.590,-221.53
2814.606,-228.96
2814.621,-238.47
2814.627,-241.35
2814.643,-220.70
2814.643,-236.65
2814.658,-235.92
2814.674,-250.41
2814.683,-250.81
2814.699,-250.11
2814.699,-237.85
2814.722,-223.93
2814.733,-221.46
2814.733,-228.44
2814.749,-190.64
2814.764,-204.67
2814.764,-237.93
2814.780,-259.61
2814.796,-258.94
2814.811,-249.97
2814.811,-229.76
2814.827,-221.73
2814.843,-217.24
2814.843,-202.97
2814.859,-222.13
2814.874,-214.11
2814.874,-231.26
2814.890,-249.66
2814.906,-232.70
2814.921,-240.76
2814.929,-231.60
2814.940,-217.58
2814.950,-231.54
2814.960,-240.67
2814.970,-220.87
2814.981,-233.26
2814.999,-212.05
2815.009,-228.45
2815.021,-246.45
2815.032,-242.12
2815.042,-229.57
2815.052,-232.88
2815.062,-213.37
2815.072,-236.77
2815.082,-234.69
2815.093,-213.01
2815.103,-205.58
2815.121,-206.93
2815.131,-209.00
2815.142,-236.14
2815.154,-242.66
2815.164,-246.87
2815.175,-237.08
2815.185,-242.27
2815.196,-240.77
2815.206,-238.35
2815.217,-246.01
2815.227,-235.66
2815.238,-239.90
2815.248,-232.54
2815.258,-214.28
2815.276,-210.70
2815.287,-229.12
2815.299,-237.09
2815.309,-234.76
2815.320,-234.94
2815.330,-241.40
2815.341,-233.03
2815.351,-248.67
2815.361,-234.31
2815.371,-220.54
2815.382,-198.76
2815.392,-222.02
2815.402,-233.96
2815.413,-215.67
2815.431,-230.38
2815.442,-230.03
2815.451,-227.59
2815.464,-254.50
2815.474,-247.37
2815.484,-232.04
2815.495,-207.27
2815.505,-227.08
2815.515,-215.41
2815.525,-239.65
2815.535,-222.44
2815.554,-231.43
2815.564,-230.94
2815.574,-217.23
2815.586,-237.36
2815.597,-237.84
2815.607,-238.10
2815.617,-220.94
2815.628,-222.39
2815.638,-223.25
2815.648,-227.02
2815.658,-265.54
2815.668,-254.76
2815.687,-230.37
2815.697,-246.71
2815.707,-252.14
2815.719,-256.77
2815.730,-246.30
2815.740,-233.96
2815.751,-223.69
2815.761,-229.84
2815.771,-218.93
2815.781,-220.63
2815.797,-226.68
2815.807,-246.83
2815.812,-240.61
2815.830,-236.09
2815.841,-230.78
2815.851,-254.79
2815.863,-248.82
2815.874,-243.52
2815.884,-252.59
2815.894,-233.86
2815.905,-217.66
2815.915,-214.64
2815.925,-229.05
2815.936,-206.81
2815.946,-186.53
2815.956,-213.07
2815.974,-231.89
2815.985,-246.58
2815.995,-252.57
2816.008,-245.33
2816.018,-221.26
2816.028,-232.30
2816.039,-236.56
2816.049,-248.47
2816.059,-229.88
2816.070,-206.27
2816.080,-220.87
2816.090,-221.00
2816.100,-222.46
2816.118,-247.07
2816.129,-216.68
2816.139,-236.21
2816.151,-230.33
2816.161,-218.21
2816.172,-227.76
2816.182,-212.01
2816.192,-218.23
2816.202,-235.40
2816.213,-249.07
2816.224,-224.76
2816.234,-237.43
2816.244,-253.21
2816.255,-231.28
2816.273,-225.22
2816.285,-233.55
2816.296,-234.45
2816.298,-266.26
2816.313,-233.19
2816.313,-195.91
2816.329,-216.27
2816.345,-233.04
2816.360,-217.59
2816.360,-213.42
2816.383,-229.77
2816.383,-225.75
2816.399,-260.20
2816.415,-263.05
2816.415,-219.66
2816.430,-230.97
2816.446,-250.43
2816.462,-230.06
2816.462,-224.03
2816.483,-213.68
2816.483,-221.13
2816.499,-230.92
2816.515,-198.63
2816.521,-207.46
2816.536,-226.13
2816.536,-244.85
2816.552,-253.03
2816.568,-256.23
2816.583,-230.99
2816.583,-225.72
2816.599,-228.78
2816.615,-229.32
2816.615,-243.16
2816.630,-237.17
2816.646,-207.00
2816.662,-195.84
2816.670,-232.42
2816.670,-242.06
2816.684,-234.70
2816.699,-231.39
2816.715,-214.57
2816.715,-225.83
2816.730,-231.88
2816.746,-216.86
2816.746,-191.24
2816.762,-191.89
2816.777,-235.46
2816.784,-230.86
2816.800,-233.37
2816.815,-210.84
2816.815,-231.13
2816.831,-228.43
2816.847,-252.65
2816.847,-263.93
2816.862,-249.59
2816.878,-226.11
2816.884,-222.12
2816.899,-235.62
2816.915,-255.83
2816.915,-244.93
2816.931,-228.32
2816.946,-254.06
2816.946,-255.88
2816.962,-251.82
2816.978,-226.53
2816.984,-217.64
2816.999,-202.74
2817.015,-219.07
2817.015,-239.68
2817.031,-214.67
2817.046,-209.97
2817.046,-226.06
2817.062,-226.94
2817.078,-234.90
2817.084,-228.61
2817.100,-238.47
2817.115,-216.87
2817.115,-214.51
2817.131,-217.31
2817.147,-208.80
2817.147,-213.01
2817.162,-224.53
2817.178,-235.07
2817.184,-245.27
2817.200,-247.70
2817.200,-265.08
2817.216,-254.73
2817.231,-214.39
2817.247,-217.58
2817.247,-225.16
2817.263,-227.65
2817.278,-224.26
2817.285,-235.38
2817.300,-243.10
2817.300,-261.71
2817.316,-258.26
2817.332,-252.46
2817.347,-249.58
2817.347,-238.22
2817.363,-250.68
2817.379,-247.56
2817.385,-235.86
2817.401,-235.87
2817.401,-233.97
2817.416,-215.20
2817.432,-216.89
2817.448,-211.97
2817.448,-198.74
2817.463,-238.77
2817.479,-249.57
2817.485,-237.29
2817.501,-225.88
2817.501,-243.68
2817.516,-229.26
2817.532,-229.09
2817.548,-224.75
2817.548,-220.70
2817.563,-219.26
2817.579,-222.76
2817.585,-211.54
2817.601,-221.36
2817.601,-231.94
2817.617,-237.52
2817.632,-224.91
2817.647,-198.80
2817.658,-206.64
2817.660,-234.20
2817.676,-222.08
2817.685,-202.71
2817.701,-211.92
2817.701,-224.11
2817.717,-220.48
2817.732,-231.97
2817.732,-219.43
2817.748,-202.75
2817.763,-220.82
2817.779,-229.33
2817.786,-255.38
2817.801,-245.19
2817.801,-250.92
2817.817,-255.69
2817.833,-230.17
2817.833,-214.10
2817.848,-232.94
2817.864,-233.61
2817.880,-233.98
2817.886,-205.90
2817.901,-216.90
2817.901,-233.03
2817.917,-241.09
2817.933,-232.73
2817.933,-241.12
2817.948,-246.01
2817.964,-223.87
2817.979,-226.02
2817.986,-199.58
2818.002,-189.02
2818.002,-214.17
2818.017,-208.47
2818.033,-206.42
2818.042,-196.75
2818.042,-190.90
2818.057,-166.62
2818.073,-178.00
2818.088,-172.53
2818.098,-176.56
2818.109,-193.37
2818.119,-173.56
2818.129,-159.85
2818.139,-164.29
2818.149,-150.93
2818.168,-156.78
2818.178,-160.76
2818.190,-149.16
2818.200,-124.61
2818.211,-144.11
2818.221,-120.49
2818.231,-108.15
2818.241,-126.46
2818.251,-98.26
2818.262,-94.16
2818.272,-106.34
2818.282,-115.86
2818.301,-133.67
2818.311,-129.42
2818.321,-127.98
2818.334,-125.74
2818.344,-117.33
2818.355,-119.55
2818.365,-125.69
2818.376,-143.22
2818.386,-137.79
2818.397,-114.74
2818.407,-126.54
2818.417,-140.30
2818.428,-116.69
2818.439,-108.03
2818.449,-114.61
2818.467,-114.20
2818.478,-115.50
2818.488,-116.01
2818.498,-109.28
2818.511,-113.40
2818.521,-143.91
2818.531,-161.10
