2023-07-25 19:06:16.608,35488,781,1000,
2023-07-25 19:06:16.813,36000,771,1000,
2023-07-25 19:06:16.994,36066,776,1000,
2023-07-25 19:06:17.198,35133,777,1000,
2023-07-25 19:06:17.399,35600,773,1000,
2023-07-25 19:06:17.550,35666,776,1000,
2023-07-25 19:06:17.751,35133,770,1000,
2023-07-25 19:06:17.971,35644,793,1000,
2023-07-25 19:06:18.173,35355,756,1000,
2023-07-25 19:06:18.370,36044,764,1000,
2023-07-25 19:06:18.564,34822,778,1000,
2023-07-25 19:06:18.767,34755,788,1000,
2023-07-25 19:06:18.963,35333,774,1000,
2023-07-25 19:06:19.167,35133,781,1000,
2023-07-25 19:06:19.371,36022,768,1000,
2023-07-25 19:06:19.576,35733,776,1000,
2023-07-25 19:06:19.780,35311,767,1000,
2023-07-25 19:06:19.972,34888,764,1000,
2023-07-25 19:06:20.197,35355,755,1000,
2023-07-25 19:06:20.397,33666,763,1000,
2023-07-25 19:06:20.598,34644,768,1000,
2023-07-25 19:06:20.802,35311,757,1000,
2023-07-25 19:06:20.984,34844,761,1000,
2023-07-25 19:06:21.193,34688,779,1000,
2023-07-25 19:06:21.403,34244,770,1000,
2023-07-25 19:06:21.611,34755,765,1000,
2023-07-25 19:06:21.808,35155,774,1000,
2023-07-25 19:06:22.008,35644,757,1000,
2023-07-25 19:06:22.216,34200,750,1000,
2023-07-25 19:06:22.394,34755,768,1000,
2023-07-25 19:06:22.599,34888,778,1000,
2023-07-25 19:06:22.828,34755,763,1000,
2023-07-25 19:06:22.953,35133,747,1000,
2023-07-25 19:06:23.160,34422,742,1000,
2023-07-25 19:06:23.353,35911,771,1000,
2023-07-25 19:06:23.558,35088,771,1000,
2023-07-25 19:06:23.772,35755,751,1000,
2023-07-25 19:06:23.993,33888,748,1000,
2023-07-25 19:06:24.171,34866,759,1000,
2023-07-25 19:06:24.367,33711,762,1000,
2023-07-25 19:06:24.570,35400,763,1000,
2023-07-25 19:06:24.772,35444,763,1000,
2023-07-25 19:06:24.984,34222,747,1000,
2023-07-25 19:06:25.188,34688,764,1000,
2023-07-25 19:06:25.393,35666,756,1000,
2023-07-25 19:06:25.597,35111,756,1000,
2023-07-25 19:06:25.801,34177,752,1000,
2023-07-25 19:06:26.000,34733,754,1000,
2023-07-25 19:06:26.201,34355,754,1000,
2023-07-25 19:06:26.403,35222,746,1000,
2023-07-25 19:06:26.588,33755,780,1000,
2023-07-25 19:06:26.793,34200,747,1000,
2023-07-25 19:06:26.996,35555,757,1000,
2023-07-25 19:06:27.197,34466,739,1000,
2023-07-25 19:06:27.406,34333,765,1000,
2023-07-25 19:06:27.595,35733,725,1000,
2023-07-25 19:06:27.797,34600,761,1000,
2023-07-25 19:06:28.002,34222,752,1000,
2023-07-25 19:06:28.158,33977,736,1000,
2023-07-25 19:06:28.352,34933,744,1000,
2023-07-25 19:06:28.557,35044,753,1000,
2023-07-25 19:06:28.763,34555,748,1000,
2023-07-25 19:06:28.962,35133,755,1000,
2023-07-25 19:06:29.160,34622,755,1000,
2023-07-25 19:06:29.367,34822,750,1000,
2023-07-25 19:06:29.603,35000,746,1000,
2023-07-25 19:06:29.783,34222,746,1000,
2023-07-25 19:06:29.986,34088,752,1000,
2023-07-25 19:06:30.174,34822,755,1000,
2023-07-25 19:06:30.375,34688,758,1000,
2023-07-25 19:06:30.582,34377,752,1000,
2023-07-25 19:06:30.809,34422,732,1000,
2023-07-25 19:06:30.990,35377,750,1000,
2023-07-25 19:06:31.199,34066,755,1000,
2023-07-25 19:06:31.403,35000,739,1000,
2023-07-25 19:06:31.605,34333,750,1000,
2023-07-25 19:06:31.784,35666,750,1000,
2023-07-25 19:06:31.989,33866,747,1000,
2023-07-25 19:06:32.191,34022,747,1000,
2023-07-25 19:06:32.396,34955,754,1000,
2023-07-25 19:06:32.601,34555,762,1000,
2023-07-25 19:06:32.806,34444,764,1000,
2023-07-25 19:06:33.009,34755,744,1000,
2023-07-25 19:06:33.212,35222,734,1000,
2023-07-25 19:06:33.398,33355,747,1000,
2023-07-25 19:06:33.602,33200,742,1000,
2023-07-25 19:06:33.753,33977,750,1000,
2023-07-25 19:06:33.967,34533,742,1000,
2023-07-25 19:06:34.153,34066,738,1000,
2023-07-25 19:06:34.407,34933,747,1000,
2023-07-25 19:06:34.600,34533,761,1000,
2023-07-25 19:06:34.789,34822,742,1000,
2023-07-25 19:06:35.043,34022,749,1000,
2023-07-25 19:06:35.182,34066,744,1000,
2023-07-25 19:06:35.364,35155,748,1000,
2023-07-25 19:06:35.619,34377,749,1000,
2023-07-25 19:06:35.769,35044,740,1000,
2023-07-25 19:06:35.979,34377,759,1000,
2023-07-25 19:06:36.180,34466,756,1000,
2023-07-25 19:06:36.383,34422,756,1000,
2023-07-25 19:06:36.593,34111,745,1000,
2023-07-25 19:06:36.799,33622,746,1000,
2023-07-25 19:06:36.979,34333,757,1000,
2023-07-25 19:06:37.188,35133,736,1000,
2023-07-25 19:06:37.388,35288,735,1000,
2023-07-25 19:06:37.593,34777,737,1000,
2023-07-25 19:06:37.795,35222,734,1000,
2023-07-25 19:06:37.997,34777,749,1000,
2023-07-25 19:06:38.199,33244,739,1000,
2023-07-25 19:06:38.415,33666,742,1000,
2023-07-25 19:06:38.595,34133,745,1000,
2023-07-25 19:06:38.797,34511,756,1000,
2023-07-25 19:06:39.023,34866,725,1000,
2023-07-25 19:06:39.154,35088,742,1000,
2023-07-25 19:06:39.354,34111,738,1000,
2023-07-25 19:06:39.561,33511,730,1000,
2023-07-25 19:06:39.770,34844,749,1000,
2023-07-25 19:06:39.968,35000,729,1000,
2023-07-25 19:06:40.176,34666,739,1000,
2023-07-25 19:06:40.366,33244,734,1000,
2023-07-25 19:06:40.565,34222,712,1000,
2023-07-25 19:06:40.772,33622,742,1000,
2023-07-25 19:06:40.975,34266,733,1000,
2023-07-25 19:06:41.179,34800,734,1000,
2023-07-25 19:06:41.381,33688,738,1000,
2023-07-25 19:06:41.582,34200,750,1000,
2023-07-25 19:06:41.789,34577,726,1000,
2023-07-25 19:06:41.995,34244,757,1000,
2023-07-25 19:06:42.204,33888,745,1000,
2023-07-25 19:06:42.386,33933,728,1000,
2023-07-25 19:06:42.585,33977,751,1000,
2023-07-25 19:06:42.789,34400,756,1000,
2023-07-25 19:06:42.993,34155,746,1000,
2023-07-25 19:06:43.193,34533,741,1000,
2023-07-25 19:06:43.395,34333,734,1000,
2023-07-25 19:06:43.613,33622,755,1000,
2023-07-25 19:06:43.817,34955,757,1000,
2023-07-25 19:06:44.017,33911,750,1000,
2023-07-25 19:06:44.218,34111,750,1000,
2023-07-25 19:06:44.372,34422,747,1000,
2023-07-25 19:06:44.568,33444,758,1000,
2023-07-25 19:06:44.763,34666,759,1000,
2023-07-25 19:06:44.959,33933,761,1000,
2023-07-25 19:06:45.163,33711,735,1000,
2023-07-25 19:06:45.369,33622,724,1000,
2023-07-25 19:06:45.573,34155,745,1000,
2023-07-25 19:06:45.774,33688,719,1000,
2023-07-25 19:06:45.977,33644,729,1000,
2023-07-25 19:06:46.168,34688,734,1000,
2023-07-25 19:06:46.372,33755,732,1000,
2023-07-25 19:06:46.573,34244,746,1000,
2023-07-25 19:06:46.773,34533,734,1000,
2023-07-25 19:06:46.974,34155,744,1000,
2023-07-25 19:06:47.191,33266,742,1000,
2023-07-25 19:06:47.398,34288,734,1000,
2023-07-25 19:06:47.600,34111,736,1000,
2023-07-25 19:06:47.799,33844,716,1000,
2023-07-25 19:06:47.983,33977,731,1000,
2023-07-25 19:06:48.187,33311,748,1000,
2023-07-25 19:06:48.387,33977,693,1000,
2023-07-25 19:06:48.587,33888,715,1000,
2023-07-25 19:06:48.803,34666,707,1000,
2023-07-25 19:06:49.003,34844,720,1000,
2023-07-25 19:06:49.212,34400,719,1000,
2023-07-25 19:06:49.393,33177,723,1000,
2023-07-25 19:06:49.601,34288,718,1000,
2023-07-25 19:06:49.806,33488,729,1000,
2023-07-25 19:06:49.969,33222,696,1000,
2023-07-25 19:06:50.168,33522,703,1000,
2023-07-25 19:06:50.364,34733,718,1000,
2023-07-25 19:06:50.563,33466,720,1000,
2023-07-25 19:06:50.761,34044,733,1000,
2023-07-25 19:06:50.963,33622,720,1000,
2023-07-25 19:06:51.164,34511,720,1000,
2023-07-25 19:06:51.368,33800,730,1000,
2023-07-25 19:06:51.568,33000,733,1000,
2023-07-25 19:06:51.768,34333,725,1000,
2023-07-25 19:06:51.989,33222,735,1000,
2023-07-25 19:06:52.173,34222,711,1000,
2023-07-25 19:06:52.379,34177,714,1000,
2023-07-25 19:06:52.596,33666,730,1000,
2023-07-25 19:06:52.775,33177,724,1000,
2023-07-25 19:06:52.978,33955,733,1000,
2023-07-25 19:06:53.182,34355,716,1000,
2023-07-25 19:06:53.384,33777,719,1000,
2023-07-25 19:06:53.589,33800,743,1000,
2023-07-25 19:06:53.799,33000,710,1000,
2023-07-25 19:06:54.001,34400,720,1000,
2023-07-25 19:06:54.201,33933,723,1000,
2023-07-25 19:06:54.404,34044,689,1000,
2023-07-25 19:06:54.607,33022,726,1000,
2023-07-25 19:06:54.795,33888,728,1000,
2023-07-25 19:06:55.005,32822,722,1000,
2023-07-25 19:06:55.207,33888,714,1000,
2023-07-25 19:06:55.407,33644,732,1000,
2023-07-25 19:06:55.558,34111,719,1000,
2023-07-25 19:06:55.752,33777,708,1000,
2023-07-25 19:06:55.956,33600,726,1000,
2023-07-25 19:06:56.164,34266,719,1000,
2023-07-25 19:06:56.365,33711,724,1000,
2023-07-25 19:06:56.563,33177,722,1000,
2023-07-25 19:06:56.764,33888,717,1000,
2023-07-25 19:06:56.968,33133,718,1000,
2023-07-25 19:06:57.166,34222,724,1000,
2023-07-25 19:06:57.390,34000,728,1000,
2023-07-25 19:06:57.571,34422,725,1000,
2023-07-25 19:06:57.778,33177,710,1000,
2023-07-25 19:06:57.980,34066,720,1000,
2023-07-25 19:06:58.180,33355,716,1000,
2023-07-25 19:06:58.381,33800,727,1000,
2023-07-25 19:06:58.592,33266,739,1000,
2023-07-25 19:06:58.794,32533,730,1000,
2023-07-25 19:06:59.005,34444,734,1000,
2023-07-25 19:06:59.206,33600,721,1000,
2023-07-25 19:06:59.410,33911,709,1000,
2023-07-25 19:06:59.594,33866,705,1000,
2023-07-25 19:06:59.799,33511,730,1000,
2023-07-25 19:07:00.001,34400,712,1000,
2023-07-25 19:07:00.208,34155,717,1000,
2023-07-25 19:07:00.410,33444,739,1000,
2023-07-25 19:07:00.612,33288,723,1000,
2023-07-25 19:07:00.770,34022,715,1000,
2023-07-25 19:07:00.953,33444,714,1000,
2023-07-25 19:07:01.153,33800,738,1000,
2023-07-25 19:07:01.357,32244,722,1000,
2023-07-25 19:07:01.558,32822,721,1000,
2023-07-25 19:07:01.762,33400,732,1000,
2023-07-25 19:07:01.965,32977,729,1000,
2023-07-25 19:07:02.164,32844,739,1000,
2023-07-25 19:07:02.388,34088,718,1000,
2023-07-25 19:07:02.593,33000,718,1000,
2023-07-25 19:07:02.785,33755,692,1000,
2023-07-25 19:07:02.990,33266,711,1000,
2023-07-25 19:07:03.194,32600,719,1000,
2023-07-25 19:07:03.393,32844,725,1000,
2023-07-25 19:07:03.597,33266,723,1000,
2023-07-25 19:07:03.797,33377,715,1000,
2023-07-25 19:07:04.000,33222,721,1000,
2023-07-25 19:07:04.201,33644,725,1000,
2023-07-25 19:07:04.405,33333,732,1000,
2023-07-25 19:07:04.591,32977,713,1000,
2023-07-25 19:07:04.797,32888,726,1000,
2023-07-25 19:07:04.997,33466,713,1000,
2023-07-25 19:07:05.201,33711,721,1000,
2023-07-25 19:07:05.403,32644,718,1000,
2023-07-25 19:07:05.607,33177,712,1000,
2023-07-25 19:07:05.810,34133,715,1000,
2023-07-25 19:07:05.997,33066,729,1000,
2023-07-25 19:07:06.198,32666,733,1000,
2023-07-25 19:07:06.349,34088,722,1000,
2023-07-25 19:07:06.554,33266,709,1000,
2023-07-25 19:07:06.756,32333,722,1000,
2023-07-25 19:07:06.958,32977,714,1000,
2023-07-25 19:07:07.166,33266,716,1000,
2023-07-25 19:07:07.367,33222,704,1000,
2023-07-25 19:07:07.559,33866,717,1000,
2023-07-25 19:07:07.765,33266,717,1000,
2023-07-25 19:07:07.967,33888,721,1000,
2023-07-25 19:07:08.170,33155,699,1000,
2023-07-25 19:07:08.377,33311,709,1000,
2023-07-25 19:07:08.577,33622,722,1000,
2023-07-25 19:07:08.777,33755,721,1000,
2023-07-25 19:07:08.979,32822,715,1000,
2023-07-25 19:07:09.183,33577,712,1000,
2023-07-25 19:07:09.389,33800,712,1000,
2023-07-25 19:07:09.590,33800,714,1000,
2023-07-25 19:07:09.791,33888,711,1000,
2023-07-25 19:07:09.997,33177,728,1000,
2023-07-25 19:07:10.184,33866,722,1000,
2023-07-25 19:07:10.389,32755,706,1000,
2023-07-25 19:07:10.590,33133,692,1000,
2023-07-25 19:07:10.797,32822,698,1000,
2023-07-25 19:07:10.998,32533,692,1000,
2023-07-25 19:07:11.208,32600,715,1000,
2023-07-25 19:07:11.410,33355,729,1000,
2023-07-25 19:07:11.618,33933,714,1000,
2023-07-25 19:07:11.820,33711,719,1000,
2023-07-25 19:07:11.950,33755,725,1000,
2023-07-25 19:07:12.157,34088,720,1000,
2023-07-25 19:07:12.359,33333,701,1000,
2023-07-25 19:07:12.559,33088,724,1000,
2023-07-25 19:07:12.783,32177,716,1000,
2023-07-25 19:07:12.979,32977,721,1000,
2023-07-25 19:07:13.177,32822,712,1000,
2023-07-25 19:07:13.381,33133,706,1000,
2023-07-25 19:07:13.583,34111,712,1000,
2023-07-25 19:07:13.813,33355,711,1000,
2023-07-25 19:07:13.991,33977,720,1000,
2023-07-25 19:07:14.171,32666,708,1000,
2023-07-25 19:07:14.378,33800,703,1000,
2023-07-25 19:07:14.581,32266,702,1000,
2023-07-25 19:07:14.788,32022,708,1000,
2023-07-25 19:07:14.996,33488,718,1000,
2023-07-25 19:07:15.203,33600,709,1000,
2023-07-25 19:07:15.386,32866,727,1000,
2023-07-25 19:07:15.588,31977,721,1000,
2023-07-25 19:07:15.796,32466,707,1000,
2023-07-25 19:07:15.997,33755,707,1000,
2023-07-25 19:07:16.197,33266,705,1000,
2023-07-25 19:07:16.397,33488,714,1000,
2023-07-25 19:07:16.630,33533,697,1000,
2023-07-25 19:07:16.813,32622,704,1000,
2023-07-25 19:07:17.013,33266,733,1000,
2023-07-25 19:07:17.214,33044,723,1000,
2023-07-25 19:07:17.348,33000,723,1000,
2023-07-25 19:07:17.553,32822,723,1000,
2023-07-25 19:07:17.760,33577,715,1000,
2023-07-25 19:07:17.961,33444,715,1000,
2023-07-25 19:07:18.173,33800,700,1000,
2023-07-25 19:07:18.373,32333,724,1000,
2023-07-25 19:07:18.574,33333,731,1000,
2023-07-25 19:07:18.780,33555,712,1000,
2023-07-25 19:07:18.985,32577,726,1000,
2023-07-25 19:07:19.188,33755,708,1000,
2023-07-25 19:07:19.373,33066,703,1000,
2023-07-25 19:07:19.573,32822,715,1000,
2023-07-25 19:07:19.779,33622,710,1000,
2023-07-25 19:07:19.982,33000,714,1000,
2023-07-25 19:07:20.182,33666,718,1000,
2023-07-25 19:07:20.387,33266,718,1000,
2023-07-25 19:07:20.588,33711,722,1000,
2023-07-25 19:07:20.829,33333,693,1000,
2023-07-25 19:07:20.980,33488,717,1000,
2023-07-25 19:07:21.207,32911,710,1000,
2023-07-25 19:07:21.407,32755,716,1000,
2023-07-25 19:07:21.611,33266,725,1000,
2023-07-25 19:07:21.811,33088,696,1000,
2023-07-25 19:07:22.010,32644,715,1000,
2023-07-25 19:07:22.219,32822,695,1000,
2023-07-25 19:07:22.401,32377,689,1000,
2023-07-25 19:07:22.617,33177,706,1000,
2023-07-25 19:07:22.820,32533,688,1000,
2023-07-25 19:07:22.972,32888,698,1000,
2023-07-25 19:07:23.164,33066,705,1000,
2023-07-25 19:07:23.362,33777,713,1000,
2023-07-25 19:07:23.562,32977,714,1000,
2023-07-25 19:07:23.764,33244,715,1000,
2023-07-25 19:07:23.967,33044,729,1000,
2023-07-25 19:07:24.161,33000,723,1000,
2023-07-25 19:07:24.366,33533,720,1000,
2023-07-25 19:07:24.574,33266,689,1000,
2023-07-25 19:07:24.776,33488,690,1000,
2023-07-25 19:07:24.981,32511,692,1000,
2023-07-25 19:07:25.180,32377,708,1000,
2023-07-25 19:07:25.382,33533,696,1000,
2023-07-25 19:07:25.584,33111,708,1000,
2023-07-25 19:07:25.797,32511,713,1000,
2023-07-25 19:07:26.000,33088,717,1000,
2023-07-25 19:07:26.204,33400,702,1000,
2023-07-25 19:07:26.428,33022,714,1000,
2023-07-25 19:07:26.609,32444,708,1000,
2023-07-25 19:07:26.787,33355,703,1000,
2023-07-25 19:07:27.002,33377,701,1000,
2023-07-25 19:07:27.209,33000,698,1000,
2023-07-25 19:07:27.392,32644,693,1000,
2023-07-25 19:07:27.619,32644,688,1000,
2023-07-25 19:07:27.801,32800,699,1000,
2023-07-25 19:07:27.952,32400,693,1000,
2023-07-25 19:07:28.157,32200,690,1000,
2023-07-25 19:07:28.360,32444,709,1000,
2023-07-25 19:07:28.557,33266,692,1000,
2023-07-25 19:07:28.760,32666,692,1000,
2023-07-25 19:07:28.962,32422,695,1000,
2023-07-25 19:07:29.164,32955,666,1000,
2023-07-25 19:07:29.365,32644,682,1000,
2023-07-25 19:07:29.568,33266,690,1000,
2023-07-25 19:07:29.770,32688,689,1000,
2023-07-25 19:07:29.977,32066,693,1000,
2023-07-25 19:07:30.177,32111,686,1000,
2023-07-25 19:07:30.377,32466,696,1000,
2023-07-25 19:07:30.578,32711,684,1000,
2023-07-25 19:07:30.782,33288,676,1000,
2023-07-25 19:07:30.992,31844,690,1000,
2023-07-25 19:07:31.194,32222,687,1000,
2023-07-25 19:07:31.398,31933,686,1000,
2023-07-25 19:07:31.585,32644,685,1000,
2023-07-25 19:07:31.787,32600,690,1000,
2023-07-25 19:07:31.987,32088,687,1000,
2023-07-25 19:07:32.197,32800,711,1000,
2023-07-25 19:07:32.398,32466,700,1000,
2023-07-25 19:07:32.601,32955,679,1000,
2023-07-25 19:07:32.802,32288,685,1000,
2023-07-25 19:07:33.007,32955,680,1000,
2023-07-25 19:07:33.160,31577,686,1000,
2023-07-25 19:07:33.357,32844,689,1000,
2023-07-25 19:07:33.589,32066,690,1000,
2023-07-25 19:07:33.771,32333,675,1000,
2023-07-25 19:07:33.971,33533,701,1000,
2023-07-25 19:07:34.172,32444,672,1000,
2023-07-25 19:07:34.374,32200,690,1000,
2023-07-25 19:07:34.575,33177,683,1000,
2023-07-25 19:07:34.790,32755,688,1000,
2023-07-25 19:07:34.972,31088,691,1000,
2023-07-25 19:07:35.175,32555,673,1000,
2023-07-25 19:07:35.381,32200,690,1000,
2023-07-25 19:07:35.586,32466,675,1000,
2023-07-25 19:07:35.790,33177,666,1000,
2023-07-25 19:07:35.996,32333,676,1000,
2023-07-25 19:07:36.201,32555,692,1000,
2023-07-25 19:07:36.404,31755,691,1000,
2023-07-25 19:07:36.583,33222,690,1000,
2023-07-25 19:07:36.790,31800,679,1000,
2023-07-25 19:07:37.001,31422,690,1000,
2023-07-25 19:07:37.201,32822,694,1000,
2023-07-25 19:07:37.389,32933,694,1000,
2023-07-25 19:07:37.614,32555,690,1000,
2023-07-25 19:07:37.815,32622,682,1000,
2023-07-25 19:07:38.024,31244,689,1000,
2023-07-25 19:07:38.203,31955,696,1000,
2023-07-25 19:07:38.406,32244,669,1000,
2023-07-25 19:07:38.556,32622,697,1000,
2023-07-25 19:07:38.760,31622,694,1000,
2023-07-25 19:07:38.953,32444,688,1000,
2023-07-25 19:07:39.157,31666,677,1000,
2023-07-25 19:07:39.359,32288,700,1000,
2023-07-25 19:07:39.567,32733,680,1000,
2023-07-25 19:07:39.767,31377,686,1000,
2023-07-25 19:07:39.974,32155,664,1000,
2023-07-25 19:07:40.167,31577,676,1000,
2023-07-25 19:07:40.369,31511,666,1000,
2023-07-25 19:07:40.574,31400,675,1000,
2023-07-25 19:07:40.782,32644,697,1000,
2023-07-25 19:07:40.986,32311,686,1000,
2023-07-25 19:07:41.191,32111,680,1000,
2023-07-25 19:07:41.394,32288,685,1000,
2023-07-25 19:07:41.596,31666,690,1000,
2023-07-25 19:07:41.801,32377,669,1000,
2023-07-25 19:07:41.980,32222,683,1000,
2023-07-25 19:07:42.185,31755,662,1000,
2023-07-25 19:07:42.392,32288,670,1000,
2023-07-25 19:07:42.597,32355,676,1000,
2023-07-25 19:07:42.797,32666,685,1000,
2023-07-25 19:07:43.004,32177,671,1000,
2023-07-25 19:07:43.211,32377,649,1000,
2023-07-25 19:07:43.415,31933,658,1000,
2023-07-25 19:07:43.619,31533,661,1000,
2023-07-25 19:07:43.770,32400,668,1000,
2023-07-25 19:07:43.965,31288,676,1000,
2023-07-25 19:07:44.173,31977,685,1000,
2023-07-25 19:07:44.382,31488,679,1000,
2023-07-25 19:07:44.572,31488,679,1000,
2023-07-25 19:07:44.770,32511,676,1000,
2023-07-25 19:07:44.966,32377,663,1000,
2023-07-25 19:07:45.166,32288,677,1000,
2023-07-25 19:07:45.366,31555,676,1000,
2023-07-25 19:07:45.576,31711,668,1000,
2023-07-25 19:07:45.776,31511,675,1000,
2023-07-25 19:07:45.978,30533,672,1000,
2023-07-25 19:07:46.179,32400,676,1000,
2023-07-25 19:07:46.382,31311,670,1000,
2023-07-25 19:07:46.587,31577,678,1000,
2023-07-25 19:07:46.787,31933,664,1000,
2023-07-25 19:07:47.002,31288,656,1000,
2023-07-25 19:07:47.206,31355,660,1000,
2023-07-25 19:07:47.387,31844,662,1000,
2023-07-25 19:07:47.598,31800,664,1000,
2023-07-25 19:07:47.799,31755,666,1000,
2023-07-25 19:07:48.009,31333,654,1000,
2023-07-25 19:07:48.214,31355,668,1000,
2023-07-25 19:07:48.414,31355,651,1000,
2023-07-25 19:07:48.613,31044,653,1000,
2023-07-25 19:07:48.817,30533,659,1000,
2023-07-25 19:07:49.019,30911,654,1000,
2023-07-25 19:07:49.169,31133,647,1000,
2023-07-25 19:07:49.375,30400,659,1000,
2023-07-25 19:07:49.563,31400,657,1000,
2023-07-25 19:07:49.767,31733,644,1000,
2023-07-25 19:07:49.964,30866,640,1000,
2023-07-25 19:07:50.177,31199,633,1000,
2023-07-25 19:07:50.366,31111,644,1000,
2023-07-25 19:07:50.568,31066,639,1000,
2023-07-25 19:07:50.772,30511,636,1000,
2023-07-25 19:07:50.975,30133,641,1000,
2023-07-25 19:07:51.177,30177,645,1000,
2023-07-25 19:07:51.382,30444,649,1000,
2023-07-25 19:07:51.586,30777,645,1000,
2023-07-25 19:07:51.790,30222,626,1000,
2023-07-25 19:07:51.996,30511,630,1000,
2023-07-25 19:07:52.222,30088,634,1000,
2023-07-25 19:07:52.401,30222,645,1000,
2023-07-25 19:07:52.604,30333,649,1000,
2023-07-25 19:07:52.805,29622,634,1000,
2023-07-25 19:07:53.009,29644,631,1000,
2023-07-25 19:07:53.214,29755,632,1000,
2023-07-25 19:07:53.415,29533,614,1000,
2023-07-25 19:07:53.642,29733,620,1000,
2023-07-25 19:07:53.817,29777,616,1000,
2023-07-25 19:07:54.011,29533,616,1000,
2023-07-25 19:07:54.211,30266,618,1000,
2023-07-25 19:07:54.361,28911,622,1000,
2023-07-25 19:07:54.558,29355,416,0,
2023-07-25 19:07:54.755,31533,-8,0,
2023-07-25 19:07:54.959,32111,-4,0,
