2805.298,297,
2805.298,297,
2805.298,297,
2805.352,297,
2805.352,297,
2805.352,297,
2805.352,298,
2805.352,298,
2805.352,298,
2805.352,298,
2805.352,298,
2805.437,297,
2805.437,297,
2805.437,297,
2805.437,298,
2805.437,298,
2805.437,298,
2805.437,300,
2805.437,300,
2805.494,300,
2805.494,304,
2805.494,304,
2805.494,304,
2805.494,304,
2805.494,304,
2805.494,304,
2805.494,301,
2805.568,301,
2805.568,301,
2805.568,301,
2805.568,301,
2805.568,304,
2805.568,304,
2805.568,304,
2805.568,304,
2805.568,304,
2805.568,304,
2805.568,304,
2805.568,304,
2805.568,304,
2805.568,305,
2805.568,305,
2805.568,305,
2805.617,305,
2805.617,305,
2805.617,305,
2805.617,304,
2805.617,304,
2805.617,304,
2805.617,304,
2805.617,304,
2805.684,304,
2805.684,304,
2805.684,304,
2805.684,304,
2805.684,304,
2805.684,304,
2805.684,304,
2805.684,304,
2805.737,304,
2805.737,304,
2805.737,304,
2805.737,304,
2805.737,304,
2805.737,304,
2805.737,304,
2805.737,304,
2805.800,304,
2805.800,304,
2805.800,304,
2805.800,304,
2805.800,301,
2805.800,301,
2805.800,301,
2805.800,301,
2805.816,301,
2805.816,301,
2805.816,301,
2805.816,301,
2805.816,301,
2805.816,301,
2805.816,301,
2805.816,301,
2805.869,301,
2805.869,301,
2805.869,301,
2805.869,301,
2805.869,301,
2805.869,301,
2805.869,301,
2805.869,301,
2805.938,300,
2805.938,300,
2805.938,300,
2805.938,298,
2805.938,298,
2805.938,300,
2805.938,300,
2805.938,300,
2806.016,300,
2806.016,300,
2806.016,300,
2806.016,300,
2806.016,300,
2806.016,300,
2806.016,298,
2806.016,298,
2806.016,298,
2806.016,300,
2806.016,300,
2806.016,300,
2806.016,300,
2806.016,300,
2806.016,300,
2806.016,300,
2806.070,300,
2806.070,300,
2806.070,300,
2806.070,300,
2806.070,298,
2806.070,298,
2806.070,298,
2806.070,298,
2806.132,298,
2806.132,298,
2806.132,298,
2806.132,298,
2806.132,298,
2806.132,298,
2806.132,298,
2806.132,298,
2806.186,298,
2806.186,298,
2806.186,298,
2806.186,298,
2806.186,298,
2806.186,298,
2806.186,298,
2806.186,298,
2806.255,300,
2806.255,300,
2806.255,300,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.255,298,
2806.317,298,
2806.317,297,
2806.317,297,
2806.317,297,
2806.317,298,
2806.317,298,
2806.317,298,
2806.317,298,
2806.386,298,
2806.386,298,
2806.386,298,
2806.386,298,
2806.386,300,
2806.386,300,
2806.386,300,
2806.386,300,
2806.439,300,
2806.439,300,
2806.439,300,
2806.439,300,
2806.439,300,
2806.439,300,
2806.439,300,
2806.439,300,
2806.470,300,
2806.470,300,
2806.470,300,
2806.470,300,
2806.470,300,
2806.470,301,
2806.470,301,
2806.470,301,
2806.517,300,
2806.517,300,
2806.517,300,
2806.517,301,
2806.517,301,
2806.517,301,
2806.517,301,
2806.517,301,
2806.571,301,
2806.571,301,
2806.571,301,
2806.571,301,
2806.571,301,
2806.571,301,
2806.571,301,
2806.571,301,
2806.618,301,
2806.618,301,
2806.618,301,
2806.618,301,
2806.618,304,
2806.618,304,
2806.618,304,
2806.618,301,
2806.679,301,
2806.679,301,
2806.679,301,
2806.679,301,
2806.679,301,
2806.679,301,
2806.679,301,
2806.679,301,
2806.726,301,
2806.726,301,
2806.726,301,
2806.726,301,
2806.726,301,
2806.726,301,
2806.726,301,
2806.726,301,
2806.771,301,
2806.771,301,
2806.771,301,
2806.771,301,
2806.771,301,
2806.771,304,
2806.771,304,
2806.771,304,
2806.834,304,
2806.834,304,
2806.834,304,
2806.834,304,
2806.834,304,
2806.834,304,
2806.834,304,
2806.834,304,
2806.871,304,
2806.871,301,
2806.871,301,
2806.871,301,
2806.871,301,
2806.871,301,
2806.871,301,
2806.871,301,
2806.934,301,
2806.934,301,
2806.934,301,
2806.934,301,
2806.934,301,
2806.934,301,
2806.934,301,
2806.934,301,
2806.974,301,
2806.974,301,
2806.974,304,
2806.974,304,
2806.974,304,
2806.974,304,
2806.974,304,
2806.974,304,
2807.021,304,
2807.021,304,
2807.021,304,
2807.021,304,
2807.021,304,
2807.021,301,
2807.021,301,
2807.021,301,
2807.072,301,
2807.072,301,
2807.072,301,
2807.072,301,
2807.072,301,
2807.072,301,
2807.072,301,
2807.072,301,
2807.118,300,
2807.118,300,
2807.118,300,
2807.118,301,
2807.118,301,
2807.118,301,
2807.118,304,
2807.118,304,
2807.172,304,
2807.172,304,
2807.172,304,
2807.172,304,
2807.172,304,
2807.172,304,
2807.172,304,
2807.172,304,
2807.234,304,
2807.234,304,
2807.234,304,
2807.234,304,
2807.234,305,
2807.234,305,
2807.234,305,
2807.234,305,
2807.288,305,
2807.288,305,
2807.288,305,
2807.288,305,
2807.288,305,
2807.288,305,
2807.288,305,
2807.288,305,
2807.341,305,
2807.341,305,
2807.341,304,
2807.341,304,
2807.341,304,
2807.341,304,
2807.341,304,
2807.341,304,
2807.388,304,
2807.388,304,
2807.388,304,
2807.388,304,
2807.388,304,
2807.388,304,
2807.388,304,
2807.388,304,
2807.442,304,
2807.442,300,
2807.442,300,
2807.442,300,
2807.442,300,
2807.442,300,
2807.442,301,
2807.442,301,
2807.489,301,
2807.489,304,
2807.489,304,
2807.489,304,
2807.489,300,
2807.489,300,
2807.489,300,
2807.489,298,
2807.536,298,
2807.536,298,
2807.536,298,
2807.536,298,
2807.536,300,
2807.536,300,
2807.536,300,
2807.536,298,
2807.589,298,
2807.589,298,
2807.589,298,
2807.589,298,
2807.589,298,
2807.589,298,
2807.589,298,
2807.589,298,
2807.620,297,
2807.620,297,
2807.620,297,
2807.620,298,
2807.620,298,
2807.620,297,
2807.620,297,
2807.620,297,
2807.689,297,
2807.689,297,
2807.689,297,
2807.689,297,
2807.689,297,
2807.689,297,
2807.689,295,
2807.689,295,
2807.736,295,
2807.736,291,
2807.736,291,
2807.736,291,
2807.736,289,
2807.736,289,
2807.736,289,
2807.736,289,
2807.774,289,
2807.774,289,
2807.774,289,
2807.774,289,
2807.774,289,
2807.774,289,
2807.774,289,
2807.774,289,
2807.843,289,
2807.843,289,
2807.843,285,
2807.843,285,
2807.843,285,
2807.843,289,
2807.843,289,
2807.843,289,
2807.890,289,
2807.890,289,
2807.890,289,
2807.890,289,
2807.890,289,
2807.890,291,
2807.890,291,
2807.890,291,
2807.937,289,
2807.937,289,
2807.937,289,
2807.937,289,
2807.937,289,
2807.937,289,
2807.937,289,
2807.937,289,
2807.991,291,
2807.991,291,
2807.991,291,
2807.991,291,
2807.991,291,
2807.991,291,
2807.991,291,
2807.991,291,
2808.038,291,
2808.038,292,
2808.038,292,
2808.038,292,
2808.038,291,
2808.038,291,
2808.038,291,
2808.038,291,
2808.075,291,
2808.075,291,
2808.075,291,
2808.075,291,
2808.075,291,
2808.075,291,
2808.075,291,
2808.075,292,
2808.160,292,
2808.160,292,
2808.160,289,
2808.160,289,
2808.160,289,
2808.160,291,
2808.160,291,
2808.160,291,
2808.191,291,
2808.191,291,
2808.191,291,
2808.191,291,
2808.191,291,
2808.191,291,
2808.191,291,
2808.191,291,
2808.244,291,
2808.244,291,
2808.244,291,
2808.244,291,
2808.244,291,
2808.244,291,
2808.244,292,
2808.291,292,
2808.291,292,
2808.291,291,
2808.291,291,
2808.291,292,
2808.291,292,
2808.291,292,
2808.291,292,
2808.391,292,
2808.391,292,
2808.391,291,
2808.391,291,
2808.391,291,
2808.391,292,
2808.391,292,
2808.391,291,
2808.391,291,
2808.391,291,
2808.391,291,
2808.391,291,
2808.391,291,
2808.391,291,
2808.445,294,
2808.445,294,
2808.445,294,
2808.445,294,
2808.445,294,
2808.445,294,
2808.445,294,
2808.445,294,
2808.492,294,
2808.492,292,
2808.492,292,
2808.492,292,
2808.492,294,
2808.492,294,
2808.492,291,
2808.492,291,
2808.545,291,
2808.545,292,
2808.545,292,
2808.545,292,
2808.545,291,
2808.545,291,
2808.545,291,
2808.545,292,
2808.592,292,
2808.592,292,
2808.592,292,
2808.592,292,
2808.592,292,
2808.592,292,
2808.592,292,
2808.592,292,
2808.646,292,
2808.646,292,
2808.646,294,
2808.646,294,
2808.646,294,
2808.646,291,
2808.646,291,
2808.646,291,
2808.686,291,
2808.686,291,
2808.686,291,
2808.686,289,
2808.686,289,
2808.686,289,
2808.686,289,
2808.686,289,
2808.746,289,
2808.746,289,
2808.746,289,
2808.746,288,
2808.746,288,
2808.746,288,
2808.746,289,
2808.746,289,
2808.824,289,
2808.824,289,
2808.824,289,
2808.824,289,
2808.824,289,
2808.824,289,
2808.824,289,
2808.824,288,
2808.847,288,
2808.847,289,
2808.847,289,
2808.847,289,
2808.847,289,
2808.847,289,
2808.847,289,
2808.847,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2808.947,289,
2809.025,289,
2809.025,289,
2809.025,289,
2809.025,289,
2809.025,289,
2809.025,289,
2809.025,289,
2809.025,289,
2809.063,289,
2809.063,289,
2809.063,289,
2809.063,289,
2809.063,289,
2809.063,289,
2809.063,291,
2809.063,291,
2809.094,291,
2809.094,289,
2809.094,289,
2809.094,289,
2809.094,291,
2809.094,291,
2809.094,291,
2809.094,291,
2809.148,291,
2809.148,291,
2809.148,285,
2809.148,285,
2809.148,289,
2809.148,289,
2809.148,289,
2809.148,288,
2809.210,288,
2809.210,288,
2809.210,285,
2809.210,285,
2809.210,285,
2809.210,285,
2809.210,285,
2809.210,285,
2809.248,289,
2809.248,289,
2809.248,289,
2809.248,291,
2809.248,291,
2809.248,291,
2809.248,291,
2809.248,291,
2809.295,291,
2809.295,291,
2809.295,291,
2809.295,291,
2809.295,291,
2809.295,291,
2809.295,294,
2809.295,294,
2809.348,294,
2809.348,295,
2809.348,295,
2809.348,295,
2809.348,294,
2809.348,294,
2809.348,294,
2809.348,294,
2809.411,294,
2809.411,294,
2809.411,294,
2809.411,294,
2809.411,294,
2809.411,294,
2809.411,294,
2809.411,294,
2809.465,294,
2809.465,294,
2809.465,295,
2809.465,295,
2809.465,295,
2809.465,295,
2809.465,295,
2809.465,295,
2809.496,295,
2809.496,295,
2809.496,294,
2809.496,294,
2809.496,294,
2809.496,294,
2809.496,294,
2809.496,294,
2809.581,294,
2809.581,294,
2809.581,294,
2809.581,294,
2809.581,294,
2809.581,294,
2809.581,295,
2809.581,295,
2809.596,295,
2809.596,295,
2809.596,295,
2809.596,294,
2809.596,294,
2809.596,294,
2809.596,295,
2809.596,295,
2809.665,295,
2809.665,295,
2809.665,295,
2809.665,295,
2809.665,295,
2809.665,295,
2809.665,295,
2809.665,295,
2809.697,295,
2809.697,295,
2809.697,295,
2809.697,295,
2809.697,295,
2809.697,295,
2809.697,295,
2809.697,295,
2809.781,295,
2809.781,295,
2809.781,295,
2809.781,295,
2809.781,295,
2809.781,294,
2809.781,294,
2809.781,294,
2809.828,292,
2809.828,292,
2809.828,292,
2809.828,292,
2809.828,292,
2809.828,291,
2809.828,291,
2809.828,291,
2809.866,292,
2809.866,292,
2809.866,292,
2809.866,292,
2809.866,292,
2809.866,292,
2809.866,292,
2809.866,292,
2809.913,292,
2809.913,292,
2809.913,292,
2809.913,292,
2809.913,292,
2809.913,292,
2809.913,294,
2809.913,294,
2809.966,294,
2809.966,294,
2809.966,294,
2809.966,294,
2809.966,295,
2809.966,295,
2809.966,295,
2809.966,297,
2810.044,297,
2810.044,297,
2810.044,295,
2810.044,295,
2810.044,297,
2810.044,297,
2810.044,297,
2810.044,297,
2810.066,297,
2810.066,297,
2810.066,298,
2810.066,298,
2810.066,298,
2810.066,297,
2810.066,297,
2810.066,297,
2810.113,297,
2810.113,297,
2810.113,297,
2810.113,297,
2810.113,297,
2810.113,295,
2810.113,295,
2810.113,295,
2810.182,297,
2810.182,297,
2810.182,297,
2810.182,297,
2810.182,297,
2810.182,297,
2810.182,297,
2810.182,297,
2810.213,297,
2810.213,297,
2810.213,297,
2810.213,297,
2810.213,295,
2810.213,295,
2810.213,298,
2810.213,298,
2810.298,298,
2810.298,297,
2810.298,297,
2810.298,297,
2810.298,298,
2810.298,298,
2810.298,298,
2810.298,295,
2810.314,295,
2810.314,295,
2810.314,295,
2810.314,295,
2810.314,295,
2810.314,297,
2810.314,297,
2810.314,298,
2810.367,298,
2810.367,298,
2810.367,300,
2810.367,300,
2810.367,300,
2810.367,298,
2810.367,298,
2810.367,298,
2810.414,298,
2810.414,298,
2810.414,298,
2810.414,298,
2810.414,298,
2810.414,298,
2810.414,298,
2810.414,298,
2810.468,298,
2810.468,298,
2810.468,298,
2810.468,298,
2810.468,298,
2810.468,298,
2810.468,298,
2810.468,298,
2810.519,298,
2810.519,297,
2810.519,297,
2810.519,297,
2810.519,297,
2810.519,297,
2810.519,297,
2810.519,297,
2810.568,297,
2810.568,298,
2810.568,298,
2810.568,298,
2810.568,298,
2810.568,298,
2810.568,298,
2810.568,297,
2810.615,297,
2810.615,297,
2810.615,297,
2810.615,297,
2810.615,297,
2810.615,295,
2810.615,295,
2810.615,295,
2810.677,297,
2810.677,297,
2810.677,297,
2810.677,297,
2810.677,297,
2810.677,297,
2810.677,297,
2810.677,297,
2810.724,297,
2810.724,297,
2810.724,297,
2810.724,297,
2810.724,297,
2810.724,297,
2810.724,298,
2810.724,298,
2810.768,298,
2810.768,298,
2810.768,298,
2810.768,297,
2810.768,297,
2810.768,297,
2810.768,297,
2810.768,297,
2810.815,297,
2810.831,297,
2810.831,297,
2810.831,297,
2810.831,298,
2810.831,298,
2810.831,298,
2810.831,297,
2810.884,297,
2810.884,297,
2810.884,298,
2810.884,298,
2810.884,297,
2810.884,297,
2810.884,297,
2810.884,298,
2810.931,298,
2810.931,298,
2810.931,298,
2810.931,298,
2810.931,298,
2810.931,297,
2810.931,297,
2810.931,297,
2810.976,298,
2810.976,298,
2810.976,298,
2810.976,297,
2810.976,297,
2810.976,298,
2810.976,298,
2810.976,298,
2811.028,298,
2811.028,298,
2811.028,298,
2811.028,297,
2811.028,297,
2811.028,297,
2811.028,295,
2811.028,295,
2811.089,295,
2811.089,297,
2811.089,297,
2811.089,297,
2811.089,297,
2811.089,297,
2811.089,298,
2811.089,298,
2811.129,298,
2811.129,297,
2811.129,297,
2811.129,297,
2811.129,308,
2811.129,308,
2811.129,308,
2811.129,305,
2811.181,305,
2811.181,305,
2811.181,305,
2811.181,305,
2811.181,305,
2811.181,305,
2811.181,305,
2811.181,305,
2811.251,305,
2811.251,305,
2811.251,305,
2811.251,305,
2811.251,305,
2811.251,307,
2811.251,307,
2811.251,307,
2811.282,305,
2811.282,305,
2811.282,305,
2811.282,305,
2811.282,305,
2811.282,305,
2811.282,305,
2811.282,305,
2811.333,305,
2811.333,305,
2811.333,305,
2811.333,305,
2811.333,305,
2811.333,305,
2811.333,304,
2811.333,304,
2811.407,304,
2811.407,304,
2811.407,304,
2811.407,304,
2811.407,304,
2811.407,304,
2811.449,304,
2811.449,304,
2811.449,304,
2811.449,305,
2811.449,305,
2811.449,305,
2811.449,305,
2811.449,305,
2811.449,305,
2811.449,305,
2811.500,305,
2811.500,305,
2811.500,305,
2811.500,305,
2811.500,305,
2811.500,305,
2811.529,305,
2811.529,305,
2811.529,305,
2811.529,305,
2811.529,305,
2811.529,305,
2811.529,305,
2811.529,305,
2811.583,305,
2811.583,305,
2811.583,305,
2811.583,305,
2811.583,305,
2811.583,305,
2811.583,305,
2811.583,305,
2811.655,305,
2811.655,305,
2811.655,305,
2811.655,305,
2811.655,305,
2811.655,304,
2811.655,304,
2811.655,304,
2811.687,304,
2811.687,304,
2811.687,304,
2811.687,304,
2811.687,304,
2811.687,304,
2811.687,301,
2811.687,301,
2811.759,301,
2811.759,304,
2811.759,304,
2811.759,304,
2811.759,305,
2811.759,305,
2811.759,305,
2811.759,305,
2811.789,305,
2811.789,304,
2811.789,304,
2811.789,304,
2811.789,304,
2811.789,304,
2811.789,304,
2811.789,301,
2811.862,301,
2811.862,301,
2811.862,304,
2811.862,304,
2811.862,304,
2811.862,304,
2811.862,304,
2811.862,304,
2811.891,304,
2811.891,304,
2811.891,304,
2811.891,304,
2811.891,304,
2811.891,305,
2811.891,305,
2811.891,305,
2811.944,304,
2811.944,304,
2811.944,304,
2811.944,305,
2811.944,305,
2811.944,305,
2811.944,305,
2811.944,305,
2811.997,305,
2811.997,305,
2811.997,305,
2811.997,305,
2811.997,305,
2811.997,305,
2811.997,305,
2811.997,305,
2812.049,305,
2812.049,305,
2812.049,305,
2812.049,305,
2812.049,305,
2812.049,305,
2812.049,305,
2812.049,307,
2812.091,307,
2812.091,314,
2812.091,314,
2812.091,314,
2812.091,332,
2812.091,332,
2812.091,332,
2812.091,345,
2812.142,345,
2812.142,345,
2812.142,374,
2812.142,374,
2812.142,374,
2812.142,378,
2812.142,378,
2812.142,378,
2812.194,364,
2812.194,364,
2812.194,365,
2812.194,365,
2812.194,365,
2812.194,359,
2812.194,359,
2812.194,359,
2812.246,410,
2812.246,410,
2812.246,410,
2812.246,410,
2812.246,410,
2812.246,410,
2812.246,529,
2812.246,529,
2812.298,529,
2812.298,486,
2812.298,486,
2812.298,496,
2812.298,496,
2812.298,496,
2812.298,550,
2812.298,550,
2812.350,550,
2812.350,528,
2812.350,528,
2812.350,528,
2812.350,417,
2812.350,417,
2812.350,417,
2812.350,417,
2812.410,417,
2812.410,417,
2812.410,429,
2812.410,429,
2812.410,441,
2812.410,441,
2812.410,441,
2812.410,452,
2812.454,452,
2812.454,452,
2812.454,435,
2812.454,435,
2812.454,435,
2812.454,451,
2812.454,451,
2812.454,451,
2812.503,473,
2812.503,473,
2812.503,473,
2812.503,473,
2812.503,473,
2812.503,516,
2812.503,516,
2812.503,516,
2812.553,409,
2812.553,409,
2812.553,409,
2812.553,369,
2812.553,369,
2812.553,369,
2812.553,505,
2812.553,505,
2812.606,505,
2812.606,428,
2812.606,428,
2812.606,428,
2812.606,493,
2812.606,493,
2812.606,563,
2812.606,563,
2812.652,563,
2812.652,579,
2812.652,579,
2812.652,579,
2812.652,636,
2812.652,636,
2812.652,636,
2812.652,646,
2812.706,646,
2812.706,646,
2812.706,548,
2812.706,548,
2812.706,548,
2812.706,577,
2812.706,577,
2812.706,583,
2812.763,583,
2812.763,583,
2812.763,512,
2812.763,512,
2812.763,512,
2812.763,496,
2812.763,496,
2812.763,496,
2812.834,508,
2812.834,508,
2812.834,508,
2812.834,497,
2812.834,497,
2812.834,497,
2812.834,531,
2812.834,531,
2812.859,524,
2812.859,524,
2812.859,524,
2812.859,524,
2812.859,524,
2812.859,524,
2812.859,423,
2812.859,423,
2812.907,423,
2812.907,499,
2812.907,499,
2812.907,499,
2812.907,505,
2812.907,505,
2812.907,505,
2812.907,548,
2812.961,548,
2812.961,490,
2812.961,490,
2812.961,490,
2812.961,492,
2812.961,492,
2812.961,492,
2812.961,521,
2813.015,521,
2813.015,521,
2813.015,513,
2813.015,513,
2813.015,513,
2813.015,566,
2813.015,566,
2813.015,566,
2813.062,602,
2813.062,602,
2813.062,580,
2813.062,580,
2813.062,580,
2813.063,592,
2813.063,592,
2813.063,592,
2813.108,569,
2813.108,569,
2813.108,569,
2813.108,593,
2813.108,593,
2813.108,593,
2813.108,560,
2813.108,560,
2813.183,560,
2813.183,540,
2813.183,540,
2813.183,503,
2813.183,503,
2813.183,503,
2813.183,503,
2813.183,503,
2813.229,503,
2813.230,474,
2813.230,474,
2813.230,474,
2813.230,601,
2813.230,601,
2813.230,601,
2813.230,633,
2813.281,633,
2813.281,633,
2813.281,593,
2813.281,593,
2813.281,593,
2813.281,618,
2813.281,618,
2813.281,529,
2813.327,529,
2813.327,529,
2813.327,534,
2813.327,534,
2813.327,534,
2813.327,481,
2813.327,481,
2813.327,481,
2813.378,481,
2813.378,481,
2813.378,481,
2813.378,464,
2813.378,464,
2813.378,473,
2813.378,473,
2813.378,473,
2813.427,550,
2813.427,550,
2813.427,550,
2813.427,617,
2813.427,617,
2813.427,617,
2813.427,585,
2813.427,585,
2813.473,585,
2813.473,608,
2813.473,608,
2813.473,608,
2813.473,586,
2813.473,586,
2813.473,617,
2813.473,617,
2813.520,617,
2813.520,618,
2813.520,618,
2813.520,618,
2813.520,659,
2813.520,659,
2813.520,659,
2813.520,653,
2813.573,653,
2813.573,653,
2813.573,660,
2813.573,660,
2813.573,660,
2813.573,577,
2813.573,577,
2813.573,653,
2813.620,653,
2813.620,653,
2813.620,704,
2813.620,704,
2813.620,704,
2813.620,630,
2813.620,630,
2813.620,630,
2813.720,739,
2813.720,739,
2813.720,739,
2813.720,729,
2813.720,729,
2813.720,729,
2813.720,727,
2813.720,727,
2813.720,668,
2813.720,668,
2813.720,668,
2813.720,673,
2813.720,673,
2813.720,673,
2813.720,678,
2813.720,678,
2813.773,678,
2813.773,681,
2813.773,681,
2813.773,681,
2813.773,698,
2813.773,698,
2813.773,698,
2813.773,646,
2813.826,646,
2813.826,743,
2813.826,743,
2813.826,743,
2813.826,705,
2813.826,705,
2813.826,705,
2813.826,733,
2813.873,733,
2813.873,733,
2813.873,682,
2813.873,682,
2813.873,682,
2813.873,739,
2813.873,739,
2813.873,739,
2813.926,675,
2813.926,675,
2813.926,656,
2813.926,656,
2813.926,656,
2813.926,659,
2813.926,659,
2813.926,659,
2813.973,660,
2813.973,660,
2813.973,660,
2813.973,679,
2813.973,679,
2813.973,679,
2813.973,726,
2813.973,726,
2814.020,729,
2814.020,729,
2814.020,729,
2814.020,675,
2814.020,675,
2814.020,675,
2814.020,672,
2814.020,672,
2814.073,672,
2814.073,659,
2814.073,659,
2814.073,659,
2814.073,643,
2814.073,643,
2814.073,643,
2814.073,649,
2814.126,649,
2814.126,656,
2814.126,656,
2814.126,656,
