2023-07-10 23:39:22.109,-5,4,63,628,679,
2023-07-10 23:39:22.109,-5,4,67,628,679,
2023-07-10 23:39:22.109,-5,4,69,628,679,
2023-07-10 23:39:22.109,-5,4,68,628,679,
2023-07-10 23:39:22.109,-4,4,67,629,679,
2023-07-10 23:39:22.109,-3,5,66,629,679,
2023-07-10 23:39:22.109,-3,4,66,629,679,
2023-07-10 23:39:22.109,-3,4,64,629,679,
2023-07-10 23:39:22.109,-3,4,64,629,679,
2023-07-10 23:39:22.109,-1,4,73,629,679,
2023-07-10 23:39:22.109,-1,3,68,629,679,
2023-07-10 23:39:22.109,-1,3,67,629,679,
2023-07-10 23:39:22.109,2,2,63,629,679,
2023-07-10 23:39:22.109,2,2,65,629,679,
2023-07-10 23:39:22.191,3,3,66,629,679,
2023-07-10 23:39:22.191,2,3,66,629,679,
2023-07-10 23:39:22.207,2,4,69,629,679,
2023-07-10 23:39:22.207,0,4,65,629,679,
2023-07-10 23:39:22.207,0,3,63,629,679,
2023-07-10 23:39:22.278,1,4,66,629,680,
2023-07-10 23:39:22.278,1,4,63,629,680,
2023-07-10 23:39:22.278,1,4,66,629,680,
2023-07-10 23:39:22.309,0,4,65,628,680,
2023-07-10 23:39:22.309,-1,4,61,628,680,
2023-07-10 23:39:22.309,-2,4,68,628,679,
2023-07-10 23:39:22.358,-3,4,65,628,679,
2023-07-10 23:39:22.358,-3,5,66,628,679,
2023-07-10 23:39:22.413,-4,5,69,628,679,
2023-07-10 23:39:22.413,-4,5,66,628,679,
2023-07-10 23:39:22.413,-4,5,66,628,679,
2023-07-10 23:39:22.460,-5,3,64,628,679,
2023-07-10 23:39:22.460,-5,2,68,628,679,
2023-07-10 23:39:22.460,-5,1,69,628,679,
2023-07-10 23:39:22.513,-5,1,65,628,679,
2023-07-10 23:39:22.513,-5,1,66,628,679,
2023-07-10 23:39:22.566,-5,1,67,628,679,
2023-07-10 23:39:22.566,-5,2,60,628,679,
2023-07-10 23:39:22.566,-4,3,62,628,679,
2023-07-10 23:39:22.613,-4,4,68,628,679,
2023-07-10 23:39:22.613,-4,4,65,630,679,
2023-07-10 23:39:22.613,-3,4,63,630,679,
2023-07-10 23:39:22.684,-2,5,69,630,679,
2023-07-10 23:39:22.684,-3,5,70,630,679,
2023-07-10 23:39:22.684,-4,5,63,630,679,
2023-07-10 23:39:22.724,-3,5,63,630,679,
2023-07-10 23:39:22.724,-1,5,67,630,679,
2023-07-10 23:39:22.724,0,5,62,630,679,
2023-07-10 23:39:22.783,0,5,62,630,679,
2023-07-10 23:39:22.783,0,5,65,630,679,
2023-07-10 23:39:22.842,3,5,67,630,679,
2023-07-10 23:39:22.842,2,4,70,630,679,
2023-07-10 23:39:22.842,2,4,65,630,680,
2023-07-10 23:39:22.866,2,3,64,630,680,
2023-07-10 23:39:22.866,2,3,65,630,680,
2023-07-10 23:39:22.866,2,3,64,630,680,
2023-07-10 23:39:22.914,2,3,60,630,680,
2023-07-10 23:39:22.914,1,3,64,630,680,
2023-07-10 23:39:22.914,0,3,65,630,680,
2023-07-10 23:39:22.961,-1,3,66,637,680,
2023-07-10 23:39:22.961,-2,2,65,637,680,
2023-07-10 23:39:22.961,-2,2,65,637,680,
2023-07-10 23:39:23.021,-3,4,69,637,681,
2023-07-10 23:39:23.021,-4,4,63,637,681,
2023-07-10 23:39:23.064,-4,4,64,637,681,
2023-07-10 23:39:23.064,-4,4,65,637,681,
2023-07-10 23:39:23.064,-4,5,61,637,681,
2023-07-10 23:39:23.121,-5,4,65,637,681,
2023-07-10 23:39:23.121,-5,4,68,637,680,
2023-07-10 23:39:23.121,-5,4,65,637,680,
2023-07-10 23:39:23.174,-5,5,67,637,680,
2023-07-10 23:39:23.174,-5,5,65,637,680,
2023-07-10 23:39:23.222,-5,5,64,637,680,
2023-07-10 23:39:23.222,-5,4,68,637,680,
2023-07-10 23:39:23.222,-5,3,65,637,680,
2023-07-10 23:39:23.274,-5,3,65,637,680,
2023-07-10 23:39:23.274,-4,3,66,639,680,
2023-07-10 23:39:23.274,-4,2,66,639,680,
2023-07-10 23:39:23.322,-4,2,67,639,680,
2023-07-10 23:39:23.322,-4,2,66,639,680,
2023-07-10 23:39:23.380,-4,1,69,639,680,
2023-07-10 23:39:23.380,-2,3,64,639,680,
2023-07-10 23:39:23.380,0,4,67,639,680,
2023-07-10 23:39:23.427,0,4,67,639,680,
2023-07-10 23:39:23.427,1,4,64,639,680,
2023-07-10 23:39:23.427,3,3,65,639,680,
2023-07-10 23:39:23.480,3,3,67,639,680,
2023-07-10 23:39:23.480,3,4,63,639,680,
2023-07-10 23:39:23.480,3,4,65,639,680,
2023-07-10 23:39:23.527,2,4,68,639,680,
2023-07-10 23:39:23.527,2,4,61,639,680,
2023-07-10 23:39:23.580,1,4,65,639,680,
2023-07-10 23:39:23.580,0,4,65,639,680,
2023-07-10 23:39:23.580,0,4,68,639,680,
2023-07-10 23:39:23.658,0,4,64,629,681,
2023-07-10 23:39:23.658,-1,4,64,629,681,
2023-07-10 23:39:23.658,-2,4,63,629,681,
2023-07-10 23:39:23.681,-2,4,65,629,681,
2023-07-10 23:39:23.681,-3,4,65,629,681,
2023-07-10 23:39:23.681,-3,2,64,629,681,
2023-07-10 23:39:23.728,-4,2,67,629,681,
2023-07-10 23:39:23.728,-4,2,58,629,681,
2023-07-10 23:39:23.728,-4,2,64,629,681,
2023-07-10 23:39:23.781,-5,2,65,629,681,
2023-07-10 23:39:23.781,-5,3,64,629,681,
2023-07-10 23:39:23.829,-5,3,69,629,681,
2023-07-10 23:39:23.829,-5,4,69,629,681,
2023-07-10 23:39:23.829,-5,4,67,629,681,
2023-07-10 23:39:23.897,-5,4,66,629,681,
2023-07-10 23:39:23.897,-5,4,61,629,681,
2023-07-10 23:39:23.897,-4,5,63,629,680,
2023-07-10 23:39:23.928,-4,5,67,629,680,
2023-07-10 23:39:23.928,-4,5,63,629,680,
2023-07-10 23:39:23.981,-3,5,65,629,680,
2023-07-10 23:39:23.981,-3,5,63,629,680,
2023-07-10 23:39:23.981,-3,5,68,629,680,
2023-07-10 23:39:24.028,-2,5,68,629,680,
2023-07-10 23:39:24.028,-1,5,68,629,680,
2023-07-10 23:39:24.028,0,4,68,629,680,
2023-07-10 23:39:24.082,0,3,67,629,680,
2023-07-10 23:39:24.082,0,3,69,629,680,
2023-07-10 23:39:24.082,3,2,65,629,681,
2023-07-10 23:39:24.129,3,0,68,629,681,
2023-07-10 23:39:24.129,3,2,70,629,681,
2023-07-10 23:39:24.182,3,3,64,629,681,
2023-07-10 23:39:24.182,3,3,61,629,681,
2023-07-10 23:39:24.182,1,4,69,629,681,
2023-07-10 23:39:24.229,1,4,70,629,681,
2023-07-10 23:39:24.229,1,4,69,629,681,
2023-07-10 23:39:24.229,-1,4,65,629,681,
2023-07-10 23:39:24.282,-2,4,68,631,681,
2023-07-10 23:39:24.282,-2,5,65,631,681,
2023-07-10 23:39:24.282,-2,5,65,631,681,
2023-07-10 23:39:24.358,-3,5,70,631,681,
2023-07-10 23:39:24.358,-4,5,65,631,681,
2023-07-10 23:39:24.383,-4,5,65,631,681,
2023-07-10 23:39:24.383,-4,5,62,631,681,
2023-07-10 23:39:24.383,-5,4,64,631,680,
2023-07-10 23:39:24.463,-5,4,70,631,680,
2023-07-10 23:39:24.463,-5,4,66,631,680,
2023-07-10 23:39:24.463,-5,3,61,631,680,
2023-07-10 23:39:24.483,-5,3,64,631,680,
2023-07-10 23:39:24.483,-5,2,61,631,680,
2023-07-10 23:39:24.561,-5,2,65,631,680,
2023-07-10 23:39:24.561,-5,2,69,631,680,
2023-07-10 23:39:24.561,-5,2,65,631,680,
2023-07-10 23:39:24.583,-4,3,65,631,680,
2023-07-10 23:39:24.583,-4,3,65,631,680,
2023-07-10 23:39:24.583,-3,3,63,632,680,
2023-07-10 23:39:24.630,-2,4,63,632,680,
2023-07-10 23:39:24.630,-2,4,66,632,680,
2023-07-10 23:39:24.695,-2,4,66,632,680,
2023-07-10 23:39:24.695,-2,4,62,632,680,
2023-07-10 23:39:24.695,-1,4,62,632,680,
2023-07-10 23:39:24.751,0,4,62,632,680,
2023-07-10 23:39:24.751,2,4,64,632,680,
2023-07-10 23:39:24.751,2,4,61,632,680,
2023-07-10 23:39:24.808,2,4,69,632,680,
2023-07-10 23:39:24.808,1,4,69,632,680,
2023-07-10 23:39:24.808,1,4,70,632,680,
2023-07-10 23:39:24.851,0,4,66,632,680,
2023-07-10 23:39:24.851,0,4,65,632,680,
2023-07-10 23:39:24.851,0,4,69,632,680,
2023-07-10 23:39:24.903,0,4,65,632,680,
2023-07-10 23:39:24.903,0,3,71,632,680,
2023-07-10 23:39:24.903,-2,3,66,632,680,
2023-07-10 23:39:24.934,-2,3,67,630,680,
2023-07-10 23:39:24.934,-3,2,69,630,680,
2023-07-10 23:39:24.988,-3,2,66,630,680,
2023-07-10 23:39:24.988,-3,3,62,630,680,
2023-07-10 23:39:24.988,-4,3,65,630,680,
2023-07-10 23:39:25.043,-4,3,65,630,680,
2023-07-10 23:39:25.043,-5,3,68,630,680,
2023-07-10 23:39:25.043,-5,4,66,630,680,
2023-07-10 23:39:25.119,-5,5,65,630,680,
2023-07-10 23:39:25.119,-5,5,66,630,680,
2023-07-10 23:39:25.150,-5,5,63,630,680,
2023-07-10 23:39:25.150,-5,5,63,630,680,
2023-07-10 23:39:25.150,-5,5,63,630,680,
2023-07-10 23:39:25.204,-5,5,67,630,680,
2023-07-10 23:39:25.204,-5,5,66,630,680,
2023-07-10 23:39:25.204,-5,5,71,630,680,
2023-07-10 23:39:25.253,-5,4,66,630,680,
2023-07-10 23:39:25.253,-5,3,68,630,680,
2023-07-10 23:39:25.304,-5,2,66,632,680,
2023-07-10 23:39:25.304,-1,3,68,632,680,
2023-07-10 23:39:25.304,-1,3,65,632,680,
2023-07-10 23:39:25.353,-2,3,64,632,680,
2023-07-10 23:39:25.353,-1,4,66,632,680,
2023-07-10 23:39:25.353,0,4,66,632,680,
2023-07-10 23:39:25.404,1,4,70,632,680,
2023-07-10 23:39:25.404,1,4,65,632,680,
2023-07-10 23:39:25.404,2,4,63,632,680,
2023-07-10 23:39:25.451,2,4,72,632,680,
2023-07-10 23:39:25.451,2,4,69,632,680,
2023-07-10 23:39:25.505,2,4,64,632,680,
2023-07-10 23:39:25.505,1,4,59,632,680,
2023-07-10 23:39:25.505,0,4,65,632,680,
2023-07-10 23:39:25.552,0,4,64,632,680,
2023-07-10 23:39:25.552,0,5,66,632,680,
2023-07-10 23:39:25.552,-2,5,61,632,681,
2023-07-10 23:39:25.605,-2,5,66,632,681,
2023-07-10 23:39:25.605,-3,5,68,626,681,
2023-07-10 23:39:25.605,-3,5,66,626,681,
2023-07-10 23:39:25.652,-4,3,68,626,681,
2023-07-10 23:39:25.652,-4,3,62,626,681,
2023-07-10 23:39:25.706,-4,3,65,626,680,
2023-07-10 23:39:25.706,-5,3,60,626,680,
2023-07-10 23:39:25.706,-5,2,62,626,680,
2023-07-10 23:39:25.753,-5,2,60,626,680,
2023-07-10 23:39:25.753,-5,2,62,626,680,
2023-07-10 23:39:25.753,-5,2,64,626,680,
2023-07-10 23:39:25.806,-5,2,63,626,680,
2023-07-10 23:39:25.806,-5,3,66,626,680,
2023-07-10 23:39:25.862,-5,4,66,626,680,
2023-07-10 23:39:25.862,-4,5,64,626,680,
2023-07-10 23:39:25.862,-3,5,71,626,680,
2023-07-10 23:39:25.907,-3,5,65,626,680,
2023-07-10 23:39:25.907,-3,5,64,626,680,
2023-07-10 23:39:25.907,-3,5,65,631,680,
2023-07-10 23:39:25.962,-3,5,66,631,680,
2023-07-10 23:39:25.962,-3,5,68,631,680,
2023-07-10 23:39:26.007,-2,5,68,631,680,
2023-07-10 23:39:26.007,-1,5,68,631,680,
2023-07-10 23:39:26.007,-1,5,64,631,680,
2023-07-10 23:39:26.054,1,4,65,631,680,
2023-07-10 23:39:26.054,1,3,68,631,680,
2023-07-10 23:39:26.054,2,2,65,631,680,
2023-07-10 23:39:26.107,3,2,68,631,680,
2023-07-10 23:39:26.107,3,2,66,631,680,
2023-07-10 23:39:26.107,3,2,69,631,680,
2023-07-10 23:39:26.154,3,3,68,631,680,
2023-07-10 23:39:26.154,2,3,68,631,680,
2023-07-10 23:39:26.154,1,3,68,631,680,
2023-07-10 23:39:26.207,0,4,65,631,680,
2023-07-10 23:39:26.207,0,4,61,631,680,
2023-07-10 23:39:26.207,0,4,64,631,680,
2023-07-10 23:39:26.254,-3,4,62,631,680,
2023-07-10 23:39:26.254,-3,4,69,631,680,
2023-07-10 23:39:26.307,-3,5,65,631,680,
2023-07-10 23:39:26.307,-3,5,63,631,680,
2023-07-10 23:39:26.307,-3,5,67,631,680,
2023-07-10 23:39:26.366,-3,5,64,631,680,
2023-07-10 23:39:26.366,-4,5,69,631,680,
2023-07-10 23:39:26.366,-5,4,68,631,680,
2023-07-10 23:39:26.414,-5,4,66,631,680,
2023-07-10 23:39:26.414,-5,4,66,631,680,
2023-07-10 23:39:26.456,-5,4,66,631,680,
2023-07-10 23:39:26.456,-5,4,63,631,680,
2023-07-10 23:39:26.456,-5,4,63,631,680,
2023-07-10 23:39:26.530,-5,2,68,631,680,
2023-07-10 23:39:26.530,-5,2,67,631,680,
2023-07-10 23:39:26.530,-5,1,68,631,680,
2023-07-10 23:39:26.577,-4,1,69,631,680,
2023-07-10 23:39:26.577,-4,2,74,631,680,
2023-07-10 23:39:26.630,-3,2,66,634,680,
2023-07-10 23:39:26.630,-1,3,67,634,680,
2023-07-10 23:39:26.630,-1,3,71,634,680,
2023-07-10 23:39:26.677,0,4,64,634,680,
2023-07-10 23:39:26.677,0,4,65,634,680,
2023-07-10 23:39:26.677,0,4,65,634,680,
2023-07-10 23:39:26.715,1,4,67,634,680,
2023-07-10 23:39:26.715,2,4,63,634,680,
2023-07-10 23:39:26.715,2,4,63,634,680,
2023-07-10 23:39:26.762,0,4,63,634,681,
2023-07-10 23:39:26.762,0,4,62,634,681,
2023-07-10 23:39:26.762,0,4,65,634,681,
2023-07-10 23:39:26.815,0,4,64,634,681,
2023-07-10 23:39:26.815,-1,4,68,634,681,
2023-07-10 23:39:26.872,-2,4,62,634,682,
2023-07-10 23:39:26.872,-2,4,67,634,682,
2023-07-10 23:39:26.872,-3,3,70,634,682,
2023-07-10 23:39:26.916,-4,1,66,634,682,
2023-07-10 23:39:26.916,-4,1,63,627,682,
2023-07-10 23:39:26.916,-4,1,60,627,682,
2023-07-10 23:39:27.000,-4,2,61,627,682,
2023-07-10 23:39:27.000,-4,3,62,627,682,
2023-07-10 23:39:27.000,-4,3,61,627,682,
2023-07-10 23:39:27.025,-4,3,62,627,682,
2023-07-10 23:39:27.025,-5,3,74,627,682,
2023-07-10 23:39:27.072,-5,3,64,627,682,
2023-07-10 23:39:27.072,-5,3,57,627,682,
2023-07-10 23:39:27.072,-5,4,61,627,682,
2023-07-10 23:39:27.116,-5,4,60,627,682,
2023-07-10 23:39:27.116,-4,5,62,627,682,
2023-07-10 23:39:27.116,-4,5,63,627,5000,
2023-07-10 23:39:27.166,-4,5,65,627,5000,
2023-07-10 23:39:27.166,-3,5,64,627,5000,
2023-07-10 23:39:27.232,-3,5,67,627,5000,
2023-07-10 23:39:27.232,-3,5,67,627,5000,
2023-07-10 23:39:27.232,-2,5,66,627,5000,
2023-07-10 23:39:27.279,-1,5,70,625,5000,
2023-07-10 23:39:27.279,1,4,62,625,5000,
2023-07-10 23:39:27.316,2,3,64,625,5000,
2023-07-10 23:39:27.316,2,1,63,625,5000,
2023-07-10 23:39:27.316,3,1,65,625,5000,
2023-07-10 23:39:27.376,4,2,67,625,5000,
2023-07-10 23:39:27.376,4,2,68,625,5000,
2023-07-10 23:39:27.376,4,3,69,625,5000,
2023-07-10 23:39:27.432,4,3,64,625,5000,
2023-07-10 23:39:27.432,4,3,68,625,5000,
2023-07-10 23:39:27.480,1,3,67,625,5000,
2023-07-10 23:39:27.480,1,3,65,625,5000,
2023-07-10 23:39:27.480,2,3,63,625,5000,
2023-07-10 23:39:27.532,1,4,63,625,5000,
2023-07-10 23:39:27.532,1,4,67,625,5000,
2023-07-10 23:39:27.532,1,4,65,625,5000,
2023-07-10 23:39:27.602,-1,4,66,625,5000,
2023-07-10 23:39:27.602,-1,4,70,630,5000,
2023-07-10 23:39:27.633,-1,4,63,630,5000,
2023-07-10 23:39:27.633,-2,4,68,630,5000,
2023-07-10 23:39:27.633,-3,4,69,630,5000,
2023-07-10 23:39:27.702,-4,3,71,630,5000,
2023-07-10 23:39:27.702,-3,3,64,630,5000,
2023-07-10 23:39:27.733,-3,3,64,630,5000,
2023-07-10 23:39:27.733,-4,2,63,630,5000,
2023-07-10 23:39:27.733,-1,3,65,630,5000,
2023-07-10 23:39:27.780,-1,3,65,630,5000,
2023-07-10 23:39:27.780,-2,3,62,630,5000,
2023-07-10 23:39:27.837,-2,3,65,630,5000,
2023-07-10 23:39:27.837,-2,4,68,630,681,
2023-07-10 23:39:27.837,0,4,70,630,681,
2023-07-10 23:39:27.884,1,4,67,630,681,
2023-07-10 23:39:27.884,1,4,68,630,681,
2023-07-10 23:39:27.884,1,4,63,630,681,
2023-07-10 23:39:27.934,2,4,64,635,681,
2023-07-10 23:39:27.934,2,4,62,635,681,
2023-07-10 23:39:27.934,3,4,64,635,681,
2023-07-10 23:39:27.990,4,4,68,635,681,
2023-07-10 23:39:27.990,5,3,68,635,681,
2023-07-10 23:39:27.990,5,3,67,635,681,
2023-07-10 23:39:28.040,5,3,66,635,682,
2023-07-10 23:39:28.040,6,3,67,635,682,
2023-07-10 23:39:28.040,6,3,70,635,682,
2023-07-10 23:39:28.086,6,3,68,635,682,
2023-07-10 23:39:28.086,6,3,65,635,682,
2023-07-10 23:39:28.086,6,3,63,635,682,
2023-07-10 23:39:28.138,6,3,65,635,681,
2023-07-10 23:39:28.138,5,2,66,635,681,
2023-07-10 23:39:28.185,5,3,63,635,681,
2023-07-10 23:39:28.185,2,3,70,635,681,
2023-07-10 23:39:28.185,1,3,67,635,681,
2023-07-10 23:39:28.238,1,5,67,635,680,
2023-07-10 23:39:28.238,0,5,70,635,680,
2023-07-10 23:39:28.238,-2,5,68,639,680,
2023-07-10 23:39:28.285,-2,5,64,639,680,
2023-07-10 23:39:28.285,-2,5,67,639,680,
2023-07-10 23:39:28.285,-1,5,71,639,680,
2023-07-10 23:39:28.365,2,5,68,639,678,
2023-07-10 23:39:28.365,2,5,68,639,678,
2023-07-10 23:39:28.381,2,5,70,639,678,
2023-07-10 23:39:28.381,1,5,70,639,678,
2023-07-10 23:39:28.381,1,5,70,639,678,
2023-07-10 23:39:28.439,1,5,68,639,677,
2023-07-10 23:39:28.439,1,5,64,639,677,
2023-07-10 23:39:28.439,1,5,67,639,677,
2023-07-10 23:39:28.486,3,5,63,639,677,
2023-07-10 23:39:28.486,4,4,68,639,677,
2023-07-10 23:39:28.486,4,4,70,639,677,
2023-07-10 23:39:28.541,5,4,71,639,676,
2023-07-10 23:39:28.541,5,4,68,639,676,
2023-07-10 23:39:28.541,6,4,71,639,676,
2023-07-10 23:39:28.588,5,4,70,635,676,
2023-07-10 23:39:28.588,6,5,69,635,676,
2023-07-10 23:39:28.588,6,5,71,635,675,
2023-07-10 23:39:28.639,6,4,71,635,675,
2023-07-10 23:39:28.639,5,4,69,635,675,
2023-07-10 23:39:28.686,4,4,63,635,675,
2023-07-10 23:39:28.686,4,3,64,635,675,
2023-07-10 23:39:28.686,4,3,65,635,675,
2023-07-10 23:39:28.771,4,4,68,635,674,
