2023-07-10 23:21:20.106,4,1,340,364,
2023-07-10 23:21:20.106,4,1,340,364,
2023-07-10 23:21:20.106,4,1,340,364,
2023-07-10 23:21:20.106,4,0,340,364,
2023-07-10 23:21:20.106,4,0,340,364,
2023-07-10 23:21:20.106,4,0,340,364,
2023-07-10 23:21:20.106,4,0,340,364,
2023-07-10 23:21:20.106,4,0,340,364,
2023-07-10 23:21:20.106,3,-1,340,364,
2023-07-10 23:21:20.106,3,-1,340,364,
2023-07-10 23:21:20.106,3,-1,340,364,
2023-07-10 23:21:20.106,3,-1,340,364,
2023-07-10 23:21:20.106,3,-2,340,364,
2023-07-10 23:21:20.106,3,-2,340,364,
2023-07-10 23:21:20.106,3,-2,340,364,
2023-07-10 23:21:20.106,3,-2,340,364,
2023-07-10 23:21:20.138,3,-3,340,364,
2023-07-10 23:21:20.138,3,-3,340,364,
2023-07-10 23:21:20.138,3,-4,340,364,
2023-07-10 23:21:20.200,3,-4,340,364,
2023-07-10 23:21:20.200,3,-4,340,364,
2023-07-10 23:21:20.200,3,-4,340,364,
2023-07-10 23:21:20.238,3,-4,340,364,
2023-07-10 23:21:20.238,3,-4,340,364,
2023-07-10 23:21:20.238,3,-4,340,364,
2023-07-10 23:21:20.238,3,-4,340,364,
2023-07-10 23:21:20.285,3,-4,340,364,
2023-07-10 23:21:20.285,3,-4,340,364,
2023-07-10 23:21:20.285,3,-4,340,364,
2023-07-10 23:21:20.348,3,-3,340,364,
2023-07-10 23:21:20.348,3,-3,340,364,
2023-07-10 23:21:20.348,3,-3,340,364,
2023-07-10 23:21:20.400,3,-2,340,364,
2023-07-10 23:21:20.400,3,-2,340,364,
2023-07-10 23:21:20.400,3,-1,340,364,
2023-07-10 23:21:20.450,3,-1,340,364,
2023-07-10 23:21:20.450,3,-1,343,364,
2023-07-10 23:21:20.450,3,0,343,364,
2023-07-10 23:21:20.450,3,0,343,364,
2023-07-10 23:21:20.497,3,0,343,364,
2023-07-10 23:21:20.497,3,0,343,364,
2023-07-10 23:21:20.497,3,0,343,364,
2023-07-10 23:21:20.555,3,0,343,364,
2023-07-10 23:21:20.555,3,1,343,364,
2023-07-10 23:21:20.555,3,1,343,364,
2023-07-10 23:21:20.601,3,1,343,364,
2023-07-10 23:21:20.601,3,2,343,364,
2023-07-10 23:21:20.601,3,2,343,364,
2023-07-10 23:21:20.601,3,2,343,364,
2023-07-10 23:21:20.639,3,2,343,364,
2023-07-10 23:21:20.639,3,2,343,364,
2023-07-10 23:21:20.639,3,2,343,364,
2023-07-10 23:21:20.639,3,2,343,364,
2023-07-10 23:21:20.702,3,2,343,364,
2023-07-10 23:21:20.702,3,2,343,364,
2023-07-10 23:21:20.702,3,2,343,364,
2023-07-10 23:21:20.749,3,2,343,364,
2023-07-10 23:21:20.749,3,2,343,364,
2023-07-10 23:21:20.749,3,2,343,364,
2023-07-10 23:21:20.749,3,2,343,364,
2023-07-10 23:21:20.809,3,2,343,364,
2023-07-10 23:21:20.809,3,2,343,364,
2023-07-10 23:21:20.809,3,2,343,364,
2023-07-10 23:21:20.849,3,2,343,364,
2023-07-10 23:21:20.849,3,1,343,364,
2023-07-10 23:21:20.849,3,1,343,364,
2023-07-10 23:21:20.849,3,1,343,364,
2023-07-10 23:21:20.905,3,1,343,364,
2023-07-10 23:21:20.905,3,1,343,364,
2023-07-10 23:21:20.905,3,0,343,364,
2023-07-10 23:21:20.955,3,0,343,364,
2023-07-10 23:21:20.955,3,0,343,364,
2023-07-10 23:21:20.955,3,-1,343,364,
2023-07-10 23:21:21.025,3,-1,343,364,
2023-07-10 23:21:21.025,3,-1,343,364,
2023-07-10 23:21:21.025,3,-2,343,364,
2023-07-10 23:21:21.025,2,-2,343,364,
2023-07-10 23:21:21.064,2,-2,343,364,
2023-07-10 23:21:21.064,2,-2,343,364,
2023-07-10 23:21:21.064,2,-3,343,364,
2023-07-10 23:21:21.096,2,-3,343,364,
2023-07-10 23:21:21.096,2,-3,339,364,
2023-07-10 23:21:21.096,2,-4,339,364,
2023-07-10 23:21:21.156,2,-4,339,364,
2023-07-10 23:21:21.156,2,-4,339,364,
2023-07-10 23:21:21.156,2,-4,339,364,
2023-07-10 23:21:21.210,2,-4,339,364,
2023-07-10 23:21:21.210,2,-4,339,364,
2023-07-10 23:21:21.210,2,-4,339,364,
2023-07-10 23:21:21.260,3,-4,339,364,
2023-07-10 23:21:21.260,3,-4,339,364,
2023-07-10 23:21:21.260,3,-3,339,364,
2023-07-10 23:21:21.260,3,-3,339,364,
2023-07-10 23:21:21.310,3,-3,339,364,
2023-07-10 23:21:21.310,3,-3,339,364,
2023-07-10 23:21:21.310,3,-2,339,364,
2023-07-10 23:21:21.358,3,-2,339,364,
2023-07-10 23:21:21.358,3,-2,339,364,
2023-07-10 23:21:21.358,3,-2,339,364,
2023-07-10 23:21:21.410,3,-1,339,364,
2023-07-10 23:21:21.410,3,-1,339,364,
2023-07-10 23:21:21.410,3,0,339,364,
2023-07-10 23:21:21.457,3,0,339,364,
2023-07-10 23:21:21.457,4,0,339,364,
2023-07-10 23:21:21.457,4,0,339,364,
2023-07-10 23:21:21.457,4,0,339,364,
2023-07-10 23:21:21.513,4,1,339,364,
2023-07-10 23:21:21.513,4,1,339,364,
2023-07-10 23:21:21.513,4,1,339,364,
2023-07-10 23:21:21.564,4,1,339,364,
2023-07-10 23:21:21.564,4,1,339,364,
2023-07-10 23:21:21.564,4,1,339,364,
2023-07-10 23:21:21.613,4,1,339,364,
2023-07-10 23:21:21.613,4,2,339,364,
2023-07-10 23:21:21.613,4,2,339,364,
2023-07-10 23:21:21.613,4,2,339,364,
2023-07-10 23:21:21.660,4,2,339,364,
2023-07-10 23:21:21.660,4,2,339,364,
2023-07-10 23:21:21.660,4,2,339,364,
2023-07-10 23:21:21.714,4,2,339,364,
2023-07-10 23:21:21.714,4,2,339,364,
2023-07-10 23:21:21.714,4,2,339,364,
2023-07-10 23:21:21.714,4,2,339,364,
2023-07-10 23:21:21.769,4,2,339,364,
2023-07-10 23:21:21.769,4,2,339,364,
2023-07-10 23:21:21.769,4,2,338,364,
2023-07-10 23:21:21.814,4,2,338,364,
2023-07-10 23:21:21.814,4,2,338,364,
2023-07-10 23:21:21.814,3,1,338,364,
2023-07-10 23:21:21.814,3,1,338,364,
2023-07-10 23:21:21.870,3,1,338,364,
2023-07-10 23:21:21.870,3,0,338,364,
2023-07-10 23:21:21.870,3,0,338,364,
2023-07-10 23:21:21.914,3,0,338,364,
2023-07-10 23:21:21.914,3,-1,338,364,
2023-07-10 23:21:21.914,3,-1,338,364,
2023-07-10 23:21:21.914,2,-1,338,364,
2023-07-10 23:21:21.961,2,-2,338,364,
2023-07-10 23:21:21.961,2,-2,338,364,
2023-07-10 23:21:21.961,2,-2,338,364,
2023-07-10 23:21:22.039,2,-2,338,364,
2023-07-10 23:21:22.039,2,-2,338,364,
2023-07-10 23:21:22.039,2,-2,338,364,
2023-07-10 23:21:22.071,2,-3,338,364,
2023-07-10 23:21:22.071,2,-3,338,364,
2023-07-10 23:21:22.071,2,-3,338,364,
2023-07-10 23:21:22.114,2,-3,338,364,
2023-07-10 23:21:22.114,2,-3,339,364,
2023-07-10 23:21:22.114,2,-3,339,364,
2023-07-10 23:21:22.114,2,-3,339,364,
2023-07-10 23:21:22.161,2,-3,339,364,
2023-07-10 23:21:22.161,2,-3,339,364,
2023-07-10 23:21:22.161,2,-3,339,364,
2023-07-10 23:21:22.215,2,-3,339,364,
2023-07-10 23:21:22.215,2,-3,339,364,
2023-07-10 23:21:22.215,2,-2,339,364,
2023-07-10 23:21:22.286,2,-2,339,364,
2023-07-10 23:21:22.286,2,-2,339,364,
2023-07-10 23:21:22.286,2,-2,339,364,
2023-07-10 23:21:22.315,2,-1,339,364,
2023-07-10 23:21:22.315,2,0,339,364,
2023-07-10 23:21:22.315,2,0,339,364,
2023-07-10 23:21:22.315,2,0,339,364,
2023-07-10 23:21:22.375,2,0,339,364,
2023-07-10 23:21:22.375,2,0,339,364,
2023-07-10 23:21:22.375,2,0,339,364,
2023-07-10 23:21:22.415,2,0,339,364,
2023-07-10 23:21:22.415,2,0,339,364,
2023-07-10 23:21:22.415,2,0,339,364,
2023-07-10 23:21:22.478,2,0,339,364,
2023-07-10 23:21:22.478,2,1,339,364,
2023-07-10 23:21:22.478,2,1,339,364,
2023-07-10 23:21:22.478,3,2,339,364,
2023-07-10 23:21:22.515,3,2,339,364,
2023-07-10 23:21:22.515,4,2,339,364,
2023-07-10 23:21:22.515,4,2,339,364,
2023-07-10 23:21:22.583,4,2,339,364,
2023-07-10 23:21:22.583,4,2,339,364,
2023-07-10 23:21:22.583,4,2,339,364,
2023-07-10 23:21:22.583,4,2,339,364,
2023-07-10 23:21:22.615,4,2,339,364,
2023-07-10 23:21:22.615,4,2,339,364,
2023-07-10 23:21:22.615,4,2,339,364,
2023-07-10 23:21:22.678,4,2,339,364,
2023-07-10 23:21:22.678,4,2,339,364,
2023-07-10 23:21:22.678,4,2,339,364,
2023-07-10 23:21:22.678,4,1,339,364,
2023-07-10 23:21:22.747,4,1,339,364,
2023-07-10 23:21:22.747,4,1,339,364,
2023-07-10 23:21:22.747,4,1,339,364,
2023-07-10 23:21:22.785,4,1,339,364,
2023-07-10 23:21:22.785,4,0,341,364,
2023-07-10 23:21:22.785,3,0,341,364,
2023-07-10 23:21:22.832,3,0,341,364,
